WARNING: Method definition require(Symbol) in module Base at loading.jl:345 overwritten in module ConicBenchmarkUtilities at /home/ubuntu/.julia/v0.5/Requires/src/require.jl:12.
#SOLVERNAME# PAJ_SCIP_tols_MOSEK
#SOLVER# Pajarito.PajaritoSolver(2,3600.0,1.0e-5,false,SCIP.SCIPSolver(("display/verblevel",0,"limits/gap",0.0,"limits/time",3600.0,"numerics/feastol",1.0e-8)),MathProgBase.DefaultMIPSolver(),0,false,true,Mosek.MosekMathProgSolverInterface.MosekSolver(Any[(:LOG,0),(:NUM_THREADS,1),(:OPTIMIZER_MAX_TIME,120.0)]),true,false,false,true,false,true,false,true,true,true,true,false,false,true,false,false,false,true,1.0e-10,0.0001,1.0e-6,0.01,1.0e-6)
#INSTANCE# pp-n10-d10000.cbf.gz
#TIMELIMIT# 3600.0

Transforming original data......Done     0.00s

Creating conic model data......Done     0.00s

Creating MIP model......Done     0.00s

Cone types summary:
Cone       | Count    | Min dim  | Max dim 
       SOC |       10 |        3 |        3

Solving conic relaxation......Done     0.00s
 - Relaxation status    =        Optimal
 - Relaxation objective =    1481.455068

Creating conic subproblem model......Done     0.00s

Starting iterative outer approximation algorithm

Iter | Best obj       | OA obj         | Rel gap     | Time (s)   
 297 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   3.800e+01
 298 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   3.819e+01
 299 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   3.839e+01
 300 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   3.859e+01
 301 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   3.878e+01
 302 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   3.898e+01
 303 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   3.918e+01
 304 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   3.938e+01
 305 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   3.958e+01
 306 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   3.978e+01
 307 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   3.998e+01
 308 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.019e+01
 309 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.038e+01
 310 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.059e+01
 311 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.079e+01
 312 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.100e+01
 313 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.120e+01
 314 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.140e+01
 315 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.161e+01
 316 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.181e+01
 317 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.202e+01
 318 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.223e+01
 319 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.243e+01
 320 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.264e+01
 321 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.285e+01
 322 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.306e+01
 323 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.327e+01
 324 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.348e+01
 325 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.369e+01
 326 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.390e+01
 327 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.411e+01
 328 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.432e+01
 329 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.452e+01
 330 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.474e+01
 331 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.497e+01
 332 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.519e+01
 333 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.540e+01
 334 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.561e+01
 335 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.583e+01
 336 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.604e+01
 337 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.626e+01
 338 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.648e+01
 339 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.669e+01
 340 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.691e+01
 341 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.713e+01
 342 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.735e+01
 343 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.757e+01
 344 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.779e+01
 345 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.801e+01
 346 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.823e+01
 347 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.845e+01
 348 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.867e+01
 349 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.891e+01
 350 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.914e+01
 351 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.936e+01
 352 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.959e+01
 353 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   4.982e+01
 354 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.004e+01
 355 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.027e+01
 356 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.051e+01
 357 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.074e+01
 358 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.097e+01
 359 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.120e+01
 360 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.143e+01
 361 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.166e+01
 362 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.189e+01
 363 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.212e+01
 364 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.235e+01
 365 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.258e+01
 366 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.281e+01
 367 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.304e+01
 368 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.327e+01
 369 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.351e+01
 370 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.374e+01
 371 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.398e+01
 372 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.421e+01
 373 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.444e+01
 374 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.468e+01
 375 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.492e+01
 376 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.516e+01
 377 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.539e+01
 378 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.563e+01
 379 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.587e+01
 380 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.611e+01
 381 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.635e+01
 382 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.660e+01
 383 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.684e+01
 384 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.708e+01
 385 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.732e+01
 386 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.756e+01
 387 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.781e+01
 388 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.805e+01
 389 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.830e+01
 390 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.855e+01
 391 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.880e+01
 392 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.904e+01
 393 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.929e+01
 394 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.954e+01
 395 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   5.979e+01
 396 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.005e+01
 397 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.030e+01
 398 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.055e+01
 399 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.080e+01
 400 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.105e+01
 401 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.131e+01
 402 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.156e+01
 403 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.181e+01
 404 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.206e+01
 405 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.232e+01
 406 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.258e+01
 407 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.283e+01
 408 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.309e+01
 409 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.335e+01
 410 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.360e+01
 411 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.386e+01
 412 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.412e+01
 413 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.438e+01
 414 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.464e+01
 415 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.490e+01
 416 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.516e+01
 417 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.543e+01
 418 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.569e+01
 419 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.595e+01
 420 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.622e+01
 421 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.648e+01
 422 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.675e+01
 423 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.701e+01
 424 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.728e+01
 425 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.755e+01
 426 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.782e+01
 427 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.809e+01
 428 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.836e+01
 429 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.862e+01
 430 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.889e+01
 431 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.916e+01
 432 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.943e+01
 433 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.971e+01
 434 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   6.998e+01
 435 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.025e+01
 436 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.053e+01
 437 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.080e+01
 438 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.107e+01
 439 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.135e+01
 440 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.163e+01
 441 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.190e+01
 442 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.218e+01
 443 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.245e+01
 444 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.273e+01
 445 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.301e+01
 446 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.329e+01
 447 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.358e+01
 448 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.386e+01
 449 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.415e+01
 450 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.443e+01
 451 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.472e+01
 452 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.501e+01
 453 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.529e+01
 454 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.558e+01
 455 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.587e+01
 456 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.616e+01
 457 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.645e+01
 458 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.674e+01
 459 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.703e+01
 460 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.732e+01
 461 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.761e+01
 462 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.790e+01
 463 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.819e+01
 464 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.848e+01
 465 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.877e+01
 466 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.906e+01
 467 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.936e+01
 468 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.966e+01
 469 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   7.996e+01
 470 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.026e+01
 471 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.055e+01
 472 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.085e+01
 473 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.115e+01
 474 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.145e+01
 475 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.175e+01
 476 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.205e+01
 477 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.235e+01
 478 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.266e+01
 479 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.296e+01
 480 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.326e+01
 481 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.355e+01
 482 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.386e+01
 483 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.417e+01
 484 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.447e+01
 485 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.478e+01
 486 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.508e+01
 487 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.539e+01
 488 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.570e+01
 489 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.600e+01
 490 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.631e+01
 491 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.662e+01
 492 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.693e+01
 493 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.724e+01
 494 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.756e+01
 495 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.787e+01
 496 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.818e+01
 497 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.850e+01
 498 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.881e+01
 499 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.913e+01
 500 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.945e+01
 501 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   8.976e+01
 502 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   9.008e+01
 503 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   9.040e+01
 504 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   9.072e+01
 505 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   9.104e+01
 506 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   9.137e+01
 507 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   9.169e+01
 508 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   9.202e+01
 509 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   9.234e+01
 510 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   9.266e+01
 511 |  +1.481488e+03 |  +1.481465e+03 |   1.571e-05 |   9.299e+01
 512 |  +1.481465e+03 |  +1.481465e+03 |  -7.023e-08 |   9.331e+01

Pajarito MICP solve summary:
 - Total time (s)       =       9.33e+01
 - Status               =        Optimal
 - Best feasible obj.   =  +1.481465e+03
 - Final OA obj. bound  =  +1.481465e+03
 - Relative opt. gap    =     -7.023e-08
 - MIP solve count      =            512
 - Conic solve count    =            511
 - Feas. solution count =            511
 - Integer repeat count =              1

Timers (s):
 - Setup                =       1.21e-02
 -- Transform data      =       6.48e-05
 -- Create conic data   =       3.31e-05
 -- Create MIP data     =       6.18e-04
 -- Load/solve relax    =       1.95e-03
 - Iterative algorithm  =       9.33e+01
 -- Solve MIPs          =       9.13e+01
 -- Solve conic model   =       4.78e-01
 -- Process conic data  =       6.72e-02
 -- Add conic solution  =       2.95e-03
 -- Add dual cuts       =       1.37e+00
 -- Use outer inf/cuts  =       2.70e-02

#STATUS# Optimal
#OBJVAL# 1481.4646544317093
#OBJBOUND# 1481.4647584821532
#TIMESOLVER# 93.31818199157715
#TIMEALL# 93.31841206550598
#SOLUTION# [223.0,73.0,85.0,249.00000000004565,199.0,129.0,211.0,175.99999999998397,87.0,139.0000000000007,0.004484319269238313,0.013698641193897743,0.011764705771113881,0.0040160642264339685,0.005025141782596165,0.007751937933790032,0.004739348540852006,0.0056818356455607955,0.011494265949238525,0.007194247557407607,223.0,0.004484319269238313,1.41421356,73.0,0.013698641193897743,1.41421356,85.0,0.011764705771113881,1.41421356,249.00000000004565,0.0040160642264339685,1.41421356,199.0,0.005025141782596165,1.41421356,129.0,0.007751937933790032,1.41421356,211.0,0.004739348540852006,1.41421356,175.99999999998397,0.0056818356455607955,1.41421356,87.0,0.011494265949238525,1.41421356,139.0000000000007,0.007194247557407607,1.41421356]
