WARNING: Method definition require(Symbol) in module Base at loading.jl:345 overwritten in module ConicBenchmarkUtilities at /home/ubuntu/.julia/v0.5/Requires/src/require.jl:12.
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
#SOLVERNAME# MOSEK_MISOCP
#SOLVER# Mosek.MosekMathProgSolverInterface.MosekSolver(Any[(:LOG,1),(:NUM_THREADS,1),(:OPTIMIZER_MAX_TIME,3600.0),(:MIO_TOL_REL_GAP,1.0e-5)])
#FILENAME# 50_0_5_w.cbf.gz
#INSTANCE# 50_0_5_w
#TIMELIMIT# 3600.0
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 20267           
  Cones                  : 1200            
  Scalar variables       : 10800           
  Matrix variables       : 0               
  Integer variables      : 1200            

Optimizer started.
Mixed integer optimizer started.
Threads used: 1
Presolve started.
Presolve terminated. Time = 0.45
Presolved problem: 5591 variables, 11069 constraints, 55662 non-zeros
Presolved problem: 0 general integer, 1143 binary, 4448 continuous
Clique table size: 418
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
5764     5711     5367     77       9.9892385840e+06     9.8975955739e+06     0.92        2842.3
5783     5730     5386     96       9.9892385840e+06     9.8975955739e+06     0.92        2851.0
5802     5749     5401     242      9.9892385840e+06     9.8975955739e+06     0.92        2859.1
5821     5768     5418     218      9.9892385840e+06     9.8976031097e+06     0.92        2867.9
5840     5787     5437     225      9.9892385840e+06     9.8976181370e+06     0.92        2876.5
5859     5806     5456     233      9.9892385840e+06     9.8976274089e+06     0.92        2885.2
5878     5825     5475     241      9.9892385840e+06     9.8976450292e+06     0.92        2893.9
5897     5844     5494     254      9.9892385840e+06     9.8976519154e+06     0.92        2901.5
5917     5864     5514     274      9.9892385840e+06     9.8976519154e+06     0.92        2908.9
5938     5884     5523     13       9.9877394787e+06     9.8976546146e+06     0.90        2917.3
5957     5903     5542     225      9.9877394787e+06     9.8976957798e+06     0.90        2926.0
5977     5922     5560     234      9.9877394787e+06     9.8977171889e+06     0.90        2934.4
5995     5940     5574     238      9.9877394787e+06     9.8977396561e+06     0.90        2942.9
6013     5958     5584     13       9.9877394787e+06     9.8977434809e+06     0.90        2951.6
6031     5976     5596     241      9.9877394787e+06     9.8977452061e+06     0.90        2960.0
6049     5994     5602     243      9.9877394787e+06     9.8977465034e+06     0.90        2968.4
6067     6012     5616     220      9.9877394787e+06     9.8977812817e+06     0.90        2976.9
6086     6031     5635     228      9.9877394787e+06     9.8978145024e+06     0.90        2985.7
6102     6047     5651     19       9.9877394787e+06     9.8978263127e+06     0.90        2994.7
6119     6064     5668     36       9.9877394787e+06     9.8978263127e+06     0.90        3004.7
6136     6081     5685     53       9.9877394787e+06     9.8978263127e+06     0.90        3014.9
6153     6098     5702     70       9.9877394787e+06     9.8978263127e+06     0.90        3024.7
6170     6115     5719     87       9.9877394787e+06     9.8978263127e+06     0.90        3033.6
6188     6133     5737     105      9.9877394787e+06     9.8978263127e+06     0.90        3041.9
6206     6151     5753     122      9.9877394787e+06     9.8978263127e+06     0.90        3049.7
6225     6170     5764     237      9.9877394787e+06     9.8978304556e+06     0.90        3058.1
6243     6188     5776     243      9.9877394787e+06     9.8978382741e+06     0.90        3066.5
6262     6207     5781     244      9.9877394787e+06     9.8978541975e+06     0.90        3075.7
6280     6225     5795     239      9.9877394787e+06     9.8978612675e+06     0.90        3083.9
6298     6243     5805     230      9.9877394787e+06     9.8978953328e+06     0.90        3092.6
6318     6263     5825     250      9.9877394787e+06     9.8978953328e+06     0.90        3100.2
6338     6283     5841     234      9.9877394787e+06     9.8978953328e+06     0.90        3107.6
6356     6301     5855     243      9.9877394787e+06     9.8979260871e+06     0.90        3116.0
6376     6320     5865     242      9.9877394787e+06     9.8979349186e+06     0.90        3124.8
6395     6339     5872     223      9.9877394787e+06     9.8979634718e+06     0.90        3133.7
6414     6358     5891     230      9.9877394787e+06     9.8979893640e+06     0.90        3142.6
6433     6377     5910     246      9.9877394787e+06     9.8979893640e+06     0.90        3150.2
6451     6395     5926     264      9.9877394787e+06     9.8979893640e+06     0.90        3157.3
6470     6414     5939     236      9.9877394787e+06     9.8979972737e+06     0.90        3165.7
6488     6432     5945     223      9.9877394787e+06     9.8980035064e+06     0.90        3174.0
6506     6450     5955     228      9.9877394787e+06     9.8980205016e+06     0.90        3183.3
6525     6469     5974     174      9.9877394787e+06     9.8980315977e+06     0.90        3192.2
6544     6488     5993     134      9.9877394787e+06     9.8980685274e+06     0.90        3201.5
6563     6507     6008     131      9.9877394787e+06     9.8980685274e+06     0.90        3209.7
6581     6525     6022     166      9.9877394787e+06     9.8980836903e+06     0.90        3218.5
6600     6544     6039     126      9.9877394787e+06     9.8980865689e+06     0.90        3227.4
6619     6563     6050     225      9.9877394787e+06     9.8981174195e+06     0.90        3236.3
6638     6582     6067     134      9.9877394787e+06     9.8981361069e+06     0.90        3245.3
6657     6601     6080     133      9.9877394787e+06     9.8981463056e+06     0.90        3253.8
6676     6620     6091     224      9.9877394787e+06     9.8981547933e+06     0.90        3263.0
6695     6639     6110     231      9.9877394787e+06     9.8981747395e+06     0.90        3271.6
6712     6657     6121     203      9.9877394787e+06     9.8981867341e+06     0.90        3280.7
6731     6676     6138     232      9.9877394787e+06     9.8982041311e+06     0.90        3289.4
6751     6696     6158     252      9.9877394787e+06     9.8982041311e+06     0.90        3296.8
6772     6717     6171     14       9.9877394787e+06     9.8982072657e+06     0.90        3304.4
6790     6735     6183     243      9.9877394787e+06     9.8982274274e+06     0.90        3312.5
6808     6753     6193     227      9.9877394787e+06     9.8982439508e+06     0.90        3320.8
6827     6772     6212     211      9.9877394787e+06     9.8982524585e+06     0.90        3329.5
6844     6789     6223     12       9.9877394787e+06     9.8982963607e+06     0.90        3338.7
6861     6806     6240     29       9.9877394787e+06     9.8982963607e+06     0.90        3349.7
6879     6824     6258     47       9.9877394787e+06     9.8982963607e+06     0.90        3359.9
6897     6842     6276     65       9.9877394787e+06     9.8982963607e+06     0.90        3369.8
6915     6860     6294     83       9.9877394787e+06     9.8982963607e+06     0.90        3379.5
6933     6878     6312     101      9.9877394787e+06     9.8982963607e+06     0.90        3388.9
6952     6897     6323     244      9.9877394787e+06     9.8983180609e+06     0.90        3397.8
6972     6916     6339     215      9.9877394787e+06     9.8983252076e+06     0.90        3406.2
6991     6935     6348     214      9.9877394787e+06     9.8983463164e+06     0.90        3415.1
7009     6953     6362     231      9.9877394787e+06     9.8983675325e+06     0.89        3423.5
7026     6970     6377     21       9.9877394787e+06     9.8983723255e+06     0.89        3432.9
7043     6987     6394     38       9.9877394787e+06     9.8983723255e+06     0.89        3443.5
7061     7005     6412     56       9.9877394787e+06     9.8983723255e+06     0.89        3453.7
7078     7022     6429     73       9.9877394787e+06     9.8983723255e+06     0.89        3462.8
7095     7039     6446     90       9.9877394787e+06     9.8983723255e+06     0.89        3471.3
7113     7057     6464     108      9.9877394787e+06     9.8983723255e+06     0.89        3479.8
7132     7076     6481     127      9.9877394787e+06     9.8983723255e+06     0.89        3487.3
7152     7096     6489     245      9.9877394787e+06     9.8983855091e+06     0.89        3495.8
7167     7111     6500     237      9.9870012488e+06     9.8983921575e+06     0.89        3503.8
7186     7130     6513     237      9.9870012488e+06     9.8983947328e+06     0.89        3512.7
7204     7148     6523     243      9.9870012488e+06     9.8983979168e+06     0.89        3521.2
7223     7167     6536     217      9.9870012488e+06     9.8984030760e+06     0.89        3529.9
7243     7187     6556     237      9.9870012488e+06     9.8984030760e+06     0.89        3537.7
7264     7207     6565     15       9.9870012488e+06     9.8984071258e+06     0.89        3546.4
7284     7227     6579     251      9.9870012488e+06     9.8984153204e+06     0.89        3555.8
7303     7246     6590     232      9.9870012488e+06     9.8984437943e+06     0.89        3564.5
7323     7265     6604     241      9.9870012488e+06     9.8984460339e+06     0.89        3572.8
7340     7282     6617     23       9.9870012488e+06     9.8984530212e+06     0.89        3582.8
7358     7300     6635     41       9.9870012488e+06     9.8984530212e+06     0.89        3593.2

Objective of best integer solution : 9.987001248800e+06      
Best objective bound               : 9.898453021185e+06      
Construct solution objective       : Not employed
Construct solution # roundings     : 0
User objective cut value           : 0
Number of cuts generated           : 0
Number of branches                 : 7358
Number of relaxations solved       : 7300
Number of interior point iterations: 256198
Number of simplex iterations       : 0
Time spend presolving the root     : 0.45
Time spend in the heuristic        : 0.00
Time spend in the sub optimizers   : 0.00
  Time spend optimizing the root   : 0.74
Mixed integer optimizer terminated. Time: 3599.52

Optimizer terminated. Time: 3599.54 
#STATUS# Unknown
#OBJVAL# 9.987001248800064e6
#OBJBOUND# 9.898453021184988e6
#TIMESOLVER# 3599.535628080368
#TIMEALL# 3600.647891998291
