WARNING: Method definition require(Symbol) in module Base at loading.jl:345 overwritten in module ConicBenchmarkUtilities at /home/ubuntu/.julia/v0.5/Requires/src/require.jl:12.
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
#SOLVERNAME# MOSEK_MISOCP
#SOLVER# Mosek.MosekMathProgSolverInterface.MosekSolver(Any[(:LOG,1),(:NUM_THREADS,1),(:OPTIMIZER_MAX_TIME,3600.0),(:MIO_TOL_REL_GAP,1.0e-5)])
#FILENAME# achtziger_stolpe07-52flowc.cbf.gz
#INSTANCE# achtziger_stolpe07-52flowc
#TIMELIMIT# 3600.0
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 338             
  Cones                  : 72              
  Scalar variables       : 433             
  Matrix variables       : 0               
  Integer variables      : 72              

Optimizer started.
Mixed integer optimizer started.
Threads used: 1
Presolve started.
Presolve terminated. Time = 0.00
Presolved problem: 216 variables, 49 constraints, 269 non-zeros
Presolved problem: 0 general integer, 72 binary, 144 continuous
Clique table size: 0
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
15725    14811    8342     18       5.0478233844e+01     4.8219748737e+01     4.47        46.5  
15757    14842    8360     22       5.0478233844e+01     4.8219827005e+01     4.47        46.5  
15790    14873    8373     19       5.0478233844e+01     4.8221410162e+01     4.47        46.6  
15821    14904    8386     21       5.0478233844e+01     4.8222003922e+01     4.47        46.7  
15853    14935    8390     14       5.0478233844e+01     4.8223141881e+01     4.47        46.8  
15884    14966    8397     16       5.0478233844e+01     4.8224070112e+01     4.47        46.9  
15915    14997    8414     18       5.0478233844e+01     4.8226294971e+01     4.46        47.0  
15948    15028    8431     23       5.0478233844e+01     4.8227578910e+01     4.46        47.1  
15980    15059    8439     21       5.0478233844e+01     4.8228447268e+01     4.46        47.2  
16011    15090    8454     13       5.0478233844e+01     4.8228462172e+01     4.46        47.3  
16043    15121    8470     22       5.0478233844e+01     4.8228944433e+01     4.46        47.4  
16075    15152    8480     25       5.0478233844e+01     4.8229252203e+01     4.46        47.5  
16106    15183    8493     11       5.0478233844e+01     4.8229853259e+01     4.45        47.6  
16137    15214    8514     15       5.0478233844e+01     4.8230471092e+01     4.45        47.7  
16168    15245    8533     13       5.0478233844e+01     4.8231368496e+01     4.45        47.8  
16200    15276    8543     25       5.0478233844e+01     4.8233656318e+01     4.45        47.9  
16231    15307    8554     12       5.0478233844e+01     4.8233708469e+01     4.45        48.0  
16263    15338    8564     22       5.0478233844e+01     4.8234527597e+01     4.44        48.0  
16294    15369    8577     17       5.0478233844e+01     4.8235979959e+01     4.44        48.1  
16326    15400    8577     16       5.0478233844e+01     4.8237668301e+01     4.44        48.2  
16357    15431    8596     19       5.0478233844e+01     4.8237878188e+01     4.44        48.3  
16388    15462    8617     13       5.0478233844e+01     4.8238402055e+01     4.44        48.4  
16418    15492    8625     14       5.0478233844e+01     4.8239981896e+01     4.43        48.5  
16449    15523    8644     12       5.0478233844e+01     4.8241322981e+01     4.43        48.6  
16480    15553    8657     17       5.0478233844e+01     4.8241840504e+01     4.43        48.7  
16511    15584    8670     13       5.0478233844e+01     4.8242416602e+01     4.43        48.8  
16541    15614    8684     18       5.0478233844e+01     4.8242934446e+01     4.43        48.9  
16573    15645    8700     20       5.0478233844e+01     4.8243194373e+01     4.43        49.0  
16603    15675    8710     21       5.0478233844e+01     4.8243803822e+01     4.43        49.1  
16635    15706    8720     17       5.0478233844e+01     4.8244103843e+01     4.43        49.2  
16667    15737    8726     20       5.0478233844e+01     4.8244602255e+01     4.42        49.3  
16698    15768    8733     17       5.0478233844e+01     4.8245249477e+01     4.42        49.4  
16729    15799    8750     12       5.0478233844e+01     4.8245429692e+01     4.42        49.5  
16763    15831    8760     22       5.0478233844e+01     4.8245669734e+01     4.42        49.6  
16795    15862    8772     18       5.0478233844e+01     4.8246263775e+01     4.42        49.7  
16826    15893    8789     26       5.0478233844e+01     4.8247003209e+01     4.42        49.8  
16857    15924    8798     18       5.0478233844e+01     4.8249189183e+01     4.42        49.9  
16888    15955    8811     14       5.0478233844e+01     4.8250190376e+01     4.41        49.9  
16921    15986    8818     23       5.0478233844e+01     4.8250302630e+01     4.41        50.0  
16953    16017    8828     22       5.0478233844e+01     4.8251438956e+01     4.41        50.1  
16984    16048    8837     11       5.0478233844e+01     4.8252903034e+01     4.41        50.2  
17015    16079    8854     29       5.0478233844e+01     4.8253821249e+01     4.41        50.3  
17050    16111    8855     18       5.0478233844e+01     4.8254065763e+01     4.41        50.4  
17081    16142    8866     23       5.0478233844e+01     4.8254202430e+01     4.41        50.5  
17114    16173    8871     19       5.0478233844e+01     4.8255427299e+01     4.40        50.6  
17146    16204    8889     17       5.0478233844e+01     4.8255660505e+01     4.40        50.7  
17177    16235    8900     10       5.0478233844e+01     4.8256194353e+01     4.40        50.8  
17208    16266    8921     13       5.0478233844e+01     4.8256965006e+01     4.40        50.9  
17242    16297    8931     21       5.0478233844e+01     4.8257579199e+01     4.40        51.0  
17274    16328    8939     21       5.0478233844e+01     4.8257921597e+01     4.40        51.0  
17306    16359    8949     16       5.0478233844e+01     4.8258855103e+01     4.40        51.1  
17337    16390    8956     14       5.0478233844e+01     4.8259557378e+01     4.40        51.2  
17368    16421    8965     12       5.0478233844e+01     4.8260074369e+01     4.39        51.3  
17400    16452    8975     22       5.0478233844e+01     4.8261238773e+01     4.39        51.4  
17431    16483    8992     25       5.0478233844e+01     4.8261274055e+01     4.39        51.5  
17461    16513    9012     16       5.0478233844e+01     4.8262195235e+01     4.39        51.6  
17493    16544    9026     23       5.0478233844e+01     4.8262414836e+01     4.39        51.7  
17527    16575    9026     22       5.0478233844e+01     4.8263147633e+01     4.39        51.8  
17559    16606    9048     16       5.0478233844e+01     4.8264562758e+01     4.39        51.9  
17590    16637    9063     30       5.0478233844e+01     4.8264948878e+01     4.38        52.0  
17621    16668    9074     24       5.0478233844e+01     4.8265923924e+01     4.38        52.1  
17652    16698    9083     22       5.0478233844e+01     4.8267134814e+01     4.38        52.2  
17684    16729    9087     20       5.0478233844e+01     4.8267201579e+01     4.38        52.2  
17717    16761    9102     23       5.0478233844e+01     4.8268327023e+01     4.38        52.3  
17749    16792    9108     15       5.0478233844e+01     4.8268490790e+01     4.38        52.4  
17783    16823    9118     24       5.0478233844e+01     4.8269248040e+01     4.38        52.5  
17815    16853    9130     19       5.0478233844e+01     4.8270214594e+01     4.37        52.6  
17846    16884    9143     16       5.0478233844e+01     4.8270867034e+01     4.37        52.7  
17877    16915    9156     14       5.0478233844e+01     4.8271903797e+01     4.37        52.8  
17908    16946    9169     16       5.0478233844e+01     4.8272804904e+01     4.37        52.9  
17939    16977    9178     7        5.0478233844e+01     4.8273471324e+01     4.37        53.0  
17970    17008    9187     14       5.0478233844e+01     4.8273636993e+01     4.37        53.1  
18001    17039    9196     16       5.0478233844e+01     4.8275574249e+01     4.36        53.2  
18032    17070    9203     25       5.0478233844e+01     4.8275628419e+01     4.36        53.2  
18062    17100    9209     22       5.0478233844e+01     4.8276808412e+01     4.36        53.3  
18093    17131    9222     20       5.0478233844e+01     4.8277746614e+01     4.36        53.4  
18124    17162    9249     27       5.0478233844e+01     4.8278078930e+01     4.36        53.5  
18155    17193    9262     22       5.0478233844e+01     4.8278933070e+01     4.36        53.6  
18186    17224    9277     17       5.0478233844e+01     4.8279398168e+01     4.36        53.7  
18217    17255    9290     17       5.0478233844e+01     4.8279799554e+01     4.36        53.8  
18248    17286    9299     13       5.0478233844e+01     4.8279910996e+01     4.35        53.9  
18279    17317    9318     18       5.0478233844e+01     4.8280225993e+01     4.35        54.0  
18310    17348    9337     10       5.0478233844e+01     4.8280799180e+01     4.35        54.1  
18341    17379    9356     12       5.0478233844e+01     4.8281189157e+01     4.35        54.2  
18372    17410    9371     10       5.0478233844e+01     4.8281318595e+01     4.35        54.3  
18403    17441    9384     12       5.0478233844e+01     4.8282421624e+01     4.35        54.4  
18434    17472    9405     13       5.0478233844e+01     4.8283311461e+01     4.35        54.4  
18473    17503    9412     27       5.0478233844e+01     4.8284593535e+01     4.35        54.5  
18505    17534    9428     32       5.0478233844e+01     4.8284790971e+01     4.35        54.6  
18540    17566    9431     29       5.0478233844e+01     4.8285943235e+01     4.34        54.7  
18581    17597    9428     12       4.9899494826e+01     4.8287969837e+01     3.23        54.8  
18620    17628    9431     22       4.9899494826e+01     4.8288304016e+01     3.23        54.8  
18651    17659    9430     14       4.9899494826e+01     4.8288493150e+01     3.23        54.9  
18682    17690    9445     14       4.9899494826e+01     4.8288885136e+01     3.23        55.0  
18713    17721    9454     19       4.9899494826e+01     4.8289730510e+01     3.23        55.1  
18746    17752    9465     21       4.9899494826e+01     4.8290427030e+01     3.22        55.2  
18778    17783    9475     25       4.9899494826e+01     4.8291136526e+01     3.22        55.3  
18810    17814    9477     24       4.9899494826e+01     4.8291279426e+01     3.22        55.4  
18841    17845    9488     8        4.9899494826e+01     4.8291976148e+01     3.22        55.5  
18872    17876    9513     9        4.9899494826e+01     4.8292826092e+01     3.22        55.6  
18904    17907    9523     21       4.9899494826e+01     4.8293210664e+01     3.22        55.7  
18935    17938    9534     28       4.9899494826e+01     4.8293477310e+01     3.22        55.7  
18967    17969    9534     29       4.9899494826e+01     4.8295043676e+01     3.22        55.8  
19003    18000    9536     12       4.9481962413e+01     4.8295192811e+01     2.40        55.9  
19034    18031    9545     9        4.9481962413e+01     4.8295662327e+01     2.40        56.0  
19065    18062    9552     16       4.9481962413e+01     4.8296027596e+01     2.40        56.1  
19096    18093    9563     13       4.9481962413e+01     4.8296308216e+01     2.40        56.2  
19128    18124    9567     15       4.9481962413e+01     4.8297234466e+01     2.39        56.3  
19159    18155    9576     11       4.9481962413e+01     4.8297805321e+01     2.39        56.4  
19200    18185    9581     7        4.9481962413e+01     4.8298147740e+01     2.39        56.5  
19243    18216    9578     16       4.9481962413e+01     4.8299362125e+01     2.39        56.6  
19274    18247    9585     15       4.9481962413e+01     4.8300645870e+01     2.39        56.7  
19316    18277    9589     17       4.9481962413e+01     4.8302299747e+01     2.38        56.8  
19357    18308    9588     16       4.9481962413e+01     4.8302953086e+01     2.38        56.9  
19388    18339    9593     15       4.9481962413e+01     4.8304427428e+01     2.38        57.0  
19433    18370    9592     19       4.9481962413e+01     4.8305556099e+01     2.38        57.1  
19464    18401    9609     13       4.9481962413e+01     4.8306497422e+01     2.38        57.2  
19502    18432    9613     19       4.9481962413e+01     4.8307148465e+01     2.37        57.3  
19538    18462    9613     17       4.9481962413e+01     4.8307729161e+01     2.37        57.4  
19582    18491    9611     13       4.9481962413e+01     4.8309286633e+01     2.37        57.4  
19626    18522    9607     14       4.9481962413e+01     4.8310637320e+01     2.37        57.5  
19664    18553    9613     12       4.9481962413e+01     4.8311266057e+01     2.37        57.6  
19695    18584    9624     17       4.9481962413e+01     4.8312212165e+01     2.36        57.7  
19727    18615    9628     12       4.9481962413e+01     4.8312691039e+01     2.36        57.8  
19763    18645    9636     10       4.9481962413e+01     4.8313201229e+01     2.36        57.9  
19796    18676    9635     14       4.9481962413e+01     4.8313730303e+01     2.36        58.0  
19832    18706    9635     15       4.9481962413e+01     4.8314156559e+01     2.36        58.1  
19863    18737    9652     14       4.9481962413e+01     4.8314496372e+01     2.36        58.2  
19894    18768    9655     15       4.9481962413e+01     4.8314985783e+01     2.36        58.3  
19942    18799    9641     16       4.9481962413e+01     4.8316089549e+01     2.36        58.4  
19977    18830    9640     21       4.9481962413e+01     4.8317720823e+01     2.35        58.5  
20017    18861    9640     19       4.9481962413e+01     4.8318195311e+01     2.35        58.6  
20048    18892    9643     17       4.9481962413e+01     4.8318686164e+01     2.35        58.7  
20081    18923    9654     18       4.9481962413e+01     4.8318866774e+01     2.35        58.8  
20116    18953    9663     27       4.9481962413e+01     4.8319418149e+01     2.35        58.9  
20148    18984    9671     17       4.9481962413e+01     4.8319656493e+01     2.35        59.0  
20179    19015    9686     13       4.9481962413e+01     4.8320298685e+01     2.35        59.0  
20210    19046    9693     12       4.9481962413e+01     4.8320321677e+01     2.35        59.1  
20241    19077    9700     9        4.9481962413e+01     4.8320966846e+01     2.35        59.2  
20274    19108    9707     20       4.9481962413e+01     4.8321889740e+01     2.34        59.3  
20306    19139    9725     18       4.9481962413e+01     4.8322582362e+01     2.34        59.4  
20341    19170    9726     23       4.9481962413e+01     4.8322937074e+01     2.34        59.5  
20372    19201    9735     23       4.9481962413e+01     4.8323237133e+01     2.34        59.6  
20405    19233    9738     21       4.9481962413e+01     4.8323802416e+01     2.34        59.7  
20436    19264    9741     9        4.9481962413e+01     4.8324596794e+01     2.34        59.8  
20481    19294    9738     14       4.9481962413e+01     4.8324643302e+01     2.34        59.9  
20513    19325    9746     16       4.9481962413e+01     4.8324832948e+01     2.34        60.0  
20548    19356    9745     20       4.9481962413e+01     4.8325101419e+01     2.34        60.1  
20581    19387    9756     18       4.9481962413e+01     4.8325443114e+01     2.34        60.2  
20619    19418    9760     23       4.9481962413e+01     4.8325814308e+01     2.34        60.3  
20651    19448    9768     18       4.9481962413e+01     4.8326681765e+01     2.33        60.4  
20682    19479    9769     8        4.9481962413e+01     4.8327124933e+01     2.33        60.5  
20717    19509    9770     15       4.9481962413e+01     4.8328024611e+01     2.33        60.6  
20748    19540    9783     18       4.9481962413e+01     4.8328691001e+01     2.33        60.7  
20779    19571    9780     18       4.9481962413e+01     4.8329394345e+01     2.33        60.7  
20820    19601    9773     10       4.9481962413e+01     4.8330807393e+01     2.33        60.8  
20855    19632    9782     18       4.9481962413e+01     4.8331260610e+01     2.33        60.9  
20886    19663    9787     21       4.9481962413e+01     4.8331305106e+01     2.33        61.0  
20917    19694    9794     14       4.9481962413e+01     4.8332712333e+01     2.32        61.1  
20948    19725    9803     16       4.9481962413e+01     4.8333845029e+01     2.32        61.2  
20979    19756    9804     12       4.9481962413e+01     4.8334254089e+01     2.32        61.3  
21010    19787    9811     12       4.9481962413e+01     4.8334769785e+01     2.32        61.4  
21043    19817    9822     19       4.9481962413e+01     4.8334952072e+01     2.32        61.5  
21080    19848    9821     23       4.9481962413e+01     4.8335851647e+01     2.32        61.6  
21112    19879    9827     18       4.9481962413e+01     4.8336505992e+01     2.31        61.7  
21147    19909    9830     15       4.9481962413e+01     4.8337720616e+01     2.31        61.8  
21181    19940    9842     16       4.9481962413e+01     4.8338237622e+01     2.31        61.9  
21212    19970    9849     15       4.9481962413e+01     4.8338725631e+01     2.31        61.9  
21242    20000    9859     19       4.9481962413e+01     4.8338950049e+01     2.31        62.0  
21273    20031    9864     10       4.9481962413e+01     4.8339036620e+01     2.31        62.1  
21303    20061    9866     22       4.9481962413e+01     4.8339386618e+01     2.31        62.2  
21334    20092    9877     13       4.9481962413e+01     4.8340145936e+01     2.31        62.3  
21365    20122    9882     12       4.9481962413e+01     4.8340859293e+01     2.31        62.4  
21401    20152    9888     13       4.9481962413e+01     4.8341178901e+01     2.31        62.5  
21431    20182    9900     20       4.9481962413e+01     4.8341621711e+01     2.30        62.6  
21462    20213    9907     13       4.9481962413e+01     4.8342262434e+01     2.30        62.7  
21494    20244    9913     16       4.9481962413e+01     4.8342518895e+01     2.30        62.8  
21525    20275    9920     10       4.9481962413e+01     4.8343314212e+01     2.30        62.9  
21555    20305    9928     13       4.9481962413e+01     4.8344168265e+01     2.30        63.0  
21588    20335    9929     13       4.9481962413e+01     4.8344769534e+01     2.30        63.1  
21619    20366    9942     14       4.9481962413e+01     4.8345281981e+01     2.30        63.2  
21650    20397    9947     14       4.9481962413e+01     4.8346035652e+01     2.30        63.3  
21683    20428    9948     13       4.9481962413e+01     4.8346605341e+01     2.29        63.3  
21714    20459    9951     13       4.9481962413e+01     4.8347181838e+01     2.29        63.4  
21745    20490    9960     14       4.9481962413e+01     4.8348434685e+01     2.29        63.5  
21776    20521    9967     14       4.9481962413e+01     4.8349109363e+01     2.29        63.6  
21807    20552    9970     10       4.9481962413e+01     4.8350198514e+01     2.29        63.7  
21838    20583    9977     11       4.9481962413e+01     4.8350730036e+01     2.29        63.8  
21870    20614    9985     19       4.9481962413e+01     4.8351467959e+01     2.28        63.9  
21901    20645    9992     20       4.9481962413e+01     4.8351715899e+01     2.28        64.0  
21932    20676    9997     17       4.9481962413e+01     4.8351927604e+01     2.28        64.1  
21963    20707    10002    10       4.9481962413e+01     4.8352463239e+01     2.28        64.2  
21994    20738    10011    16       4.9481962413e+01     4.8352695995e+01     2.28        64.3  
22024    20768    10017    17       4.9481962413e+01     4.8353851675e+01     2.28        64.4  
22055    20799    10022    13       4.9481962413e+01     4.8354794755e+01     2.28        64.5  
22086    20830    10029    22       4.9481962413e+01     4.8354959598e+01     2.28        64.5  
22116    20860    10035    19       4.9481962413e+01     4.8355546884e+01     2.28        64.6  
22147    20891    10038    18       4.9481962413e+01     4.8355736905e+01     2.28        64.7  
22178    20922    10049    15       4.9481962413e+01     4.8356101653e+01     2.28        64.8  
22209    20953    10054    13       4.9481962413e+01     4.8356294314e+01     2.27        64.9  
22240    20984    10075    15       4.9481962413e+01     4.8356582781e+01     2.27        65.0  
22270    21014    10073    18       4.9481962413e+01     4.8356602127e+01     2.27        65.1  
22301    21045    10080    10       4.9481962413e+01     4.8356771652e+01     2.27        65.2  
22332    21076    10089    15       4.9481962413e+01     4.8357896136e+01     2.27        65.3  
22363    21107    10094    14       4.9481962413e+01     4.8358135611e+01     2.27        65.4  
22396    21137    10103    24       4.9481962413e+01     4.8358670903e+01     2.27        65.5  
22429    21168    10100    17       4.9481962413e+01     4.8359168036e+01     2.27        65.6  
22462    21199    10117    20       4.9481962413e+01     4.8359420574e+01     2.27        65.7  
22496    21230    10123    17       4.9481962413e+01     4.8360098689e+01     2.27        65.8  
22527    21261    10128    19       4.9481962413e+01     4.8360488531e+01     2.27        65.8  
22558    21292    10135    12       4.9481962413e+01     4.8360735421e+01     2.27        65.9  
22588    21322    10139    14       4.9481962413e+01     4.8360852025e+01     2.27        66.0  
22619    21353    10146    23       4.9481962413e+01     4.8361062424e+01     2.27        66.1  
22649    21383    10150    17       4.9481962413e+01     4.8361296123e+01     2.26        66.2  
22679    21413    10154    15       4.9481962413e+01     4.8361345749e+01     2.26        66.3  
22709    21443    10156    21       4.9481962413e+01     4.8361846733e+01     2.26        66.4  
22746    21473    10155    21       4.9481962413e+01     4.8362160000e+01     2.26        66.5  
22777    21504    10160    14       4.9481962413e+01     4.8362984859e+01     2.26        66.6  
22809    21535    10166    21       4.9481962413e+01     4.8363712085e+01     2.26        66.7  
22840    21566    10173    25       4.9481962413e+01     4.8364027725e+01     2.26        66.8  
22878    21597    10175    23       4.9481962413e+01     4.8364290521e+01     2.26        66.9  
22911    21628    10180    20       4.9481962413e+01     4.8364895767e+01     2.26        67.0  
22942    21659    10187    17       4.9481962413e+01     4.8365710502e+01     2.26        67.1  
22973    21690    10198    10       4.9481962413e+01     4.8366300766e+01     2.25        67.2  
23003    21720    10202    18       4.9481962413e+01     4.8366671398e+01     2.25        67.3  
23035    21750    10208    19       4.9481962413e+01     4.8366769549e+01     2.25        67.4  
23066    21781    10217    11       4.9481962413e+01     4.8367297758e+01     2.25        67.5  
23096    21811    10223    16       4.9481962413e+01     4.8368191113e+01     2.25        67.6  
23127    21842    10236    15       4.9481962413e+01     4.8368365041e+01     2.25        67.7  
23158    21873    10251    11       4.9481962413e+01     4.8368608331e+01     2.25        67.8  
23191    21904    10266    18       4.9481962413e+01     4.8369883492e+01     2.25        67.9  
23222    21935    10273    13       4.9481962413e+01     4.8370143264e+01     2.25        67.9  
23253    21966    10282    14       4.9481962413e+01     4.8371026228e+01     2.25        68.0  
23285    21997    10284    17       4.9481962413e+01     4.8371553977e+01     2.24        68.1  
23316    22028    10289    13       4.9481962413e+01     4.8371670835e+01     2.24        68.2  
23347    22059    10286    16       4.9481962413e+01     4.8371929234e+01     2.24        68.3  
23378    22090    10293    17       4.9481962413e+01     4.8372388050e+01     2.24        68.4  
23409    22121    10296    17       4.9481962413e+01     4.8373132220e+01     2.24        68.5  
23439    22151    10308    18       4.9481962413e+01     4.8373556333e+01     2.24        68.6  
23469    22181    10314    12       4.9481962413e+01     4.8374320475e+01     2.24        68.7  
23500    22212    10319    16       4.9481962413e+01     4.8374607633e+01     2.24        68.8  
23531    22243    10320    9        4.9481962413e+01     4.8375005949e+01     2.24        68.9  
23562    22274    10329    11       4.9481962413e+01     4.8375520283e+01     2.24        69.0  
23593    22305    10330    10       4.9481962413e+01     4.8375851585e+01     2.24        69.1  
23624    22336    10343    17       4.9481962413e+01     4.8376954453e+01     2.23        69.2  
23655    22367    10352    13       4.9481962413e+01     4.8378314146e+01     2.23        69.2  
23686    22398    10361    13       4.9481962413e+01     4.8379518783e+01     2.23        69.3  
23717    22429    10366    11       4.9481962413e+01     4.8380070125e+01     2.23        69.4  
23748    22460    10371    11       4.9481962413e+01     4.8380885175e+01     2.23        69.5  
23779    22491    10380    12       4.9481962413e+01     4.8381338715e+01     2.22        69.6  
23810    22522    10385    14       4.9481962413e+01     4.8381749309e+01     2.22        69.7  
23841    22553    10400    19       4.9481962413e+01     4.8381956425e+01     2.22        69.8  
23872    22584    10407    12       4.9481962413e+01     4.8382495347e+01     2.22        69.9  
23902    22614    10415    20       4.9481962413e+01     4.8383605879e+01     2.22        70.0  
23933    22645    10422    18       4.9481962413e+01     4.8384011319e+01     2.22        70.1  
23964    22676    10435    12       4.9481962413e+01     4.8384266983e+01     2.22        70.2  
23994    22706    10439    24       4.9481962413e+01     4.8384695194e+01     2.22        70.3  
24024    22736    10451    17       4.9481962413e+01     4.8385593445e+01     2.22        70.4  
24055    22767    10458    14       4.9481962413e+01     4.8385733576e+01     2.22        70.5  
24086    22798    10469    15       4.9481962413e+01     4.8386294625e+01     2.21        70.6  
24117    22829    10472    14       4.9481962413e+01     4.8386586509e+01     2.21        70.7  
24148    22859    10483    13       4.9481962413e+01     4.8386662562e+01     2.21        70.8  
24178    22889    10493    17       4.9481962413e+01     4.8387094377e+01     2.21        70.9  
24209    22920    10494    14       4.9481962413e+01     4.8387718843e+01     2.21        71.0  
24240    22951    10493    17       4.9481962413e+01     4.8388189486e+01     2.21        71.1  
24270    22981    10499    19       4.9481962413e+01     4.8388639583e+01     2.21        71.2  
24301    23011    10508    15       4.9481962413e+01     4.8388825758e+01     2.21        71.2  
24332    23042    10521    17       4.9481962413e+01     4.8389072773e+01     2.21        71.3  
24363    23073    10532    22       4.9481962413e+01     4.8389347262e+01     2.21        71.4  
24395    23104    10532    15       4.9481962413e+01     4.8390714736e+01     2.21        71.5  
24426    23135    10537    14       4.9481962413e+01     4.8390903461e+01     2.20        71.6  
24456    23165    10545    19       4.9481962413e+01     4.8391814963e+01     2.20        71.7  
24487    23196    10544    12       4.9481962413e+01     4.8392088578e+01     2.20        71.8  
24525    23227    10534    15       4.9481962413e+01     4.8392467432e+01     2.20        71.9  
24557    23258    10540    18       4.9481962413e+01     4.8392970527e+01     2.20        72.0  
24590    23289    10549    14       4.9481962413e+01     4.8393242408e+01     2.20        72.1  
24625    23319    10548    17       4.9481962413e+01     4.8393465706e+01     2.20        72.2  
24655    23349    10560    15       4.9481962413e+01     4.8394002157e+01     2.20        72.3  
24687    23379    10572    19       4.9481962413e+01     4.8394322146e+01     2.20        72.4  
24720    23410    10583    17       4.9481962413e+01     4.8394390898e+01     2.20        72.5  
24751    23441    10592    14       4.9481962413e+01     4.8394752066e+01     2.20        72.6  
24782    23472    10601    26       4.9481962413e+01     4.8394973040e+01     2.20        72.7  
24813    23503    10604    15       4.9481962413e+01     4.8395433776e+01     2.20        72.8  
24844    23534    10607    18       4.9481962413e+01     4.8395593124e+01     2.20        72.8  
24875    23565    10614    19       4.9481962413e+01     4.8396469512e+01     2.19        72.9  
24906    23596    10621    15       4.9481962413e+01     4.8396620222e+01     2.19        73.0  
24937    23627    10620    16       4.9481962413e+01     4.8396991320e+01     2.19        73.1  
24970    23658    10623    20       4.9481962413e+01     4.8397544573e+01     2.19        73.2  
25001    23689    10632    14       4.9481962413e+01     4.8398587379e+01     2.19        73.3  
25031    23719    10636    20       4.9481962413e+01     4.8398781016e+01     2.19        73.4  
25063    23750    10650    17       4.9481962413e+01     4.8399522152e+01     2.19        73.5  
25094    23781    10663    21       4.9481962413e+01     4.8399775590e+01     2.19        73.6  
25127    23812    10660    20       4.9481962413e+01     4.8401534250e+01     2.18        73.7  
25158    23843    10667    20       4.9481962413e+01     4.8401579656e+01     2.18        73.8  
25189    23874    10674    10       4.9481962413e+01     4.8402389684e+01     2.18        73.9  
25220    23905    10689    16       4.9481962413e+01     4.8402736246e+01     2.18        74.0  
25251    23936    10690    13       4.9481962413e+01     4.8403497399e+01     2.18        74.1  
25282    23967    10693    20       4.9481962413e+01     4.8404713369e+01     2.18        74.2  
25312    23997    10703    21       4.9481962413e+01     4.8404907016e+01     2.18        74.3  
25343    24028    10708    15       4.9481962413e+01     4.8405049608e+01     2.18        74.4  
25374    24059    10719    19       4.9481962413e+01     4.8405722361e+01     2.18        74.5  
25405    24090    10724    12       4.9481962413e+01     4.8406019910e+01     2.17        74.5  
25436    24121    10733    11       4.9481962413e+01     4.8406276359e+01     2.17        74.6  
25467    24152    10744    17       4.9481962413e+01     4.8407101975e+01     2.17        74.7  
25497    24182    10748    21       4.9481962413e+01     4.8407485193e+01     2.17        74.8  
25528    24213    10755    12       4.9481962413e+01     4.8408466091e+01     2.17        74.9  
25559    24244    10758    13       4.9481962413e+01     4.8409252490e+01     2.17        75.0  
25589    24274    10764    23       4.9481962413e+01     4.8410161433e+01     2.17        75.1  
25620    24305    10771    15       4.9481962413e+01     4.8410258344e+01     2.17        75.2  
25656    24336    10773    16       4.9481962413e+01     4.8410967331e+01     2.16        75.3  
25691    24367    10778    19       4.9481962413e+01     4.8411164024e+01     2.16        75.4  
25722    24398    10781    15       4.9481962413e+01     4.8411862532e+01     2.16        75.5  
25758    24428    10789    9        4.9481962413e+01     4.8412205988e+01     2.16        75.6  
25789    24459    10800    11       4.9481962413e+01     4.8412791015e+01     2.16        75.7  
25820    24490    10809    10       4.9481962413e+01     4.8413333198e+01     2.16        75.8  
25851    24521    10816    13       4.9481962413e+01     4.8413601774e+01     2.16        75.9  
25882    24552    10825    18       4.9481962413e+01     4.8414444593e+01     2.16        75.9  
25913    24583    10834    20       4.9481962413e+01     4.8415851747e+01     2.15        76.0  
25944    24614    10841    15       4.9481962413e+01     4.8417169567e+01     2.15        76.1  
25975    24645    10852    17       4.9481962413e+01     4.8417291949e+01     2.15        76.2  
26006    24676    10857    15       4.9481962413e+01     4.8417686876e+01     2.15        76.3  
26037    24707    10870    11       4.9481962413e+01     4.8417697732e+01     2.15        76.4  
26068    24738    10867    17       4.9481962413e+01     4.8418047991e+01     2.15        76.5  
26101    24769    10870    21       4.9481962413e+01     4.8418266211e+01     2.15        76.6  
26132    24800    10883    10       4.9481962413e+01     4.8419060770e+01     2.15        76.7  
26164    24831    10891    16       4.9481962413e+01     4.8419502855e+01     2.15        76.8  
26194    24861    10899    13       4.9481962413e+01     4.8419508502e+01     2.15        76.9  
26227    24892    10898    17       4.9481962413e+01     4.8420137148e+01     2.15        77.0  
26258    24922    10903    16       4.9481962413e+01     4.8420158170e+01     2.15        77.1  
26289    24953    10902    14       4.9481962413e+01     4.8420830061e+01     2.14        77.2  
26320    24984    10911    15       4.9481962413e+01     4.8421809837e+01     2.14        77.3  
