WARNING: Method definition require(Symbol) in module Base at loading.jl:345 overwritten in module ConicBenchmarkUtilities at /home/ubuntu/.julia/v0.5/Requires/src/require.jl:12.
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
#SOLVERNAME# MOSEK_MISOCP
#SOLVER# Mosek.MosekMathProgSolverInterface.MosekSolver(Any[(:LOG,1),(:NUM_THREADS,1),(:OPTIMIZER_MAX_TIME,3600.0),(:MIO_TOL_REL_GAP,1.0e-5)])
#FILENAME# b1bigflowc.cbf.gz
#INSTANCE# b1bigflowc
#TIMELIMIT# 3600.0
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 2535            
  Cones                  : 376             
  Scalar variables       : 2677            
  Matrix variables       : 0               
  Integer variables      : 564             

Optimizer started.
Mixed integer optimizer started.
Threads used: 1
Presolve started.
Presolve terminated. Time = 0.03
Presolved problem: 1548 variables, 842 constraints, 4216 non-zeros
Presolved problem: 0 general integer, 564 binary, 984 continuous
Clique table size: 188
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
8605     8503     1872     43       5.7773657195e+00     5.7219550275e+00     0.96        205.2 
8632     8530     1871     44       5.7773657195e+00     5.7221353406e+00     0.96        205.8 
8659     8557     1874     47       5.7773657195e+00     5.7221360954e+00     0.96        206.5 
8686     8584     1873     59       5.7773657195e+00     5.7227431730e+00     0.95        207.1 
8712     8610     1873     37       5.7773657195e+00     5.7228358221e+00     0.94        207.8 
8739     8637     1870     13       5.7773657195e+00     5.7231566668e+00     0.94        208.4 
8766     8664     1863     34       5.7773657195e+00     5.7232292397e+00     0.94        209.1 
8793     8691     1858     37       5.7773657195e+00     5.7234217958e+00     0.93        209.8 
8824     8718     1849     25       5.7773657195e+00     5.7239376732e+00     0.92        210.6 
8853     8745     1844     22       5.7773657195e+00     5.7243327006e+00     0.92        211.3 
8881     8773     1842     23       5.7773657195e+00     5.7248320006e+00     0.91        212.0 
8908     8800     1837     40       5.7773657195e+00     5.7248443545e+00     0.91        212.7 
8935     8827     1840     27       5.7773657195e+00     5.7251648774e+00     0.90        213.4 
8965     8854     1836     43       5.7773657195e+00     5.7252311827e+00     0.90        214.2 
8993     8881     1832     21       5.7773657195e+00     5.7257409013e+00     0.89        214.9 
9024     8908     1827     23       5.7773657195e+00     5.7260874448e+00     0.89        215.6 
9051     8935     1822     22       5.7773657195e+00     5.7262142594e+00     0.89        216.3 
9078     8962     1819     12       5.7773657195e+00     5.7262142594e+00     0.89        217.0 
9109     8989     1806     13       5.7773657195e+00     5.7265448130e+00     0.88        217.7 
9143     9016     1798     21       5.7773657195e+00     5.7269076047e+00     0.87        218.4 
9170     9043     1799     53       5.7773657195e+00     5.7275781532e+00     0.86        219.1 
9197     9070     1798     19       5.7773657195e+00     5.7277177500e+00     0.86        219.8 
9224     9097     1791     32       5.7773657195e+00     5.7282144805e+00     0.85        220.5 
9251     9124     1796     50       5.7773657195e+00     5.7286930399e+00     0.84        221.2 
9277     9150     1798     20       5.7773657195e+00     5.7288876515e+00     0.84        221.8 
9304     9177     1793     22       5.7773657195e+00     5.7289804099e+00     0.84        222.6 
9331     9204     1792     22       5.7773657195e+00     5.7289804099e+00     0.84        223.3 
9358     9231     1791     20       5.7773657195e+00     5.7291627544e+00     0.83        224.0 
9386     9259     1783     55       5.7773657195e+00     5.7292503667e+00     0.83        224.7 
9413     9286     1784     23       5.7773657195e+00     5.7292933850e+00     0.83        225.4 
9442     9313     1779     17       5.7773657195e+00     5.7295750425e+00     0.83        226.1 
9469     9340     1778     29       5.7773657195e+00     5.7296234512e+00     0.83        226.9 
9496     9367     1775     18       5.7773657195e+00     5.7301119218e+00     0.82        227.6 
9523     9394     1776     27       5.7773657195e+00     5.7305218248e+00     0.81        228.2 
9554     9421     1765     19       5.7773657195e+00     5.7306242275e+00     0.81        228.9 
9581     9448     1762     22       5.7773657195e+00     5.7308671400e+00     0.80        229.7 
9608     9475     1771     33       5.7773657195e+00     5.7309022160e+00     0.80        230.4 
9635     9502     1764     20       5.7773657195e+00     5.7314257032e+00     0.80        231.1 
9662     9529     1763     28       5.7773657195e+00     5.7314709917e+00     0.79        231.9 
9689     9556     1756     22       5.7773657195e+00     5.7315526162e+00     0.79        232.6 
9717     9584     1754     30       5.7773657195e+00     5.7318732868e+00     0.79        233.3 
9745     9611     1744     17       5.7773657195e+00     5.7319933678e+00     0.79        234.1 
9775     9638     1732     49       5.7773657195e+00     5.7322086483e+00     0.78        234.8 
9806     9665     1723     14       5.7773657195e+00     5.7323532702e+00     0.78        235.5 
9834     9691     1717     21       5.7773657195e+00     5.7326322302e+00     0.77        236.2 
9878     9718     1699     21       5.7773657195e+00     5.7326526430e+00     0.77        236.9 
9919     9745     1680     7        5.7773657195e+00     5.7328111858e+00     0.77        237.6 
9951     9772     1670     16       5.7773657195e+00     5.7331180611e+00     0.77        238.4 
9979     9800     1660     21       5.7773657195e+00     5.7335245085e+00     0.76        239.1 
10009    9827     1654     15       5.7773657195e+00     5.7337890959e+00     0.75        239.8 
10036    9854     1649     15       5.7773657195e+00     5.7338795728e+00     0.75        240.5 
10067    9881     1638     9        5.7773657195e+00     5.7344158673e+00     0.74        241.2 
10094    9908     1631     40       5.7773657195e+00     5.7345044534e+00     0.74        241.9 
10124    9935     1627     49       5.7773657195e+00     5.7350704140e+00     0.73        242.7 
10151    9962     1622     22       5.7773657195e+00     5.7355457343e+00     0.72        243.4 
10181    9989     1616     50       5.7773657195e+00     5.7356514445e+00     0.72        244.1 
10208    10016    1615     33       5.7773657195e+00     5.7357912575e+00     0.72        244.8 
10236    10043    1609     18       5.7773657195e+00     5.7363318705e+00     0.71        245.5 
10265    10070    1600     21       5.7773657195e+00     5.7366540606e+00     0.70        246.3 
10301    10097    1584     17       5.7773657195e+00     5.7370775095e+00     0.70        247.0 
10332    10124    1575     22       5.7773657195e+00     5.7374785215e+00     0.69        247.7 
10366    10151    1563     12       5.7773657195e+00     5.7377656944e+00     0.69        248.4 
10393    10178    1562     52       5.7773657195e+00     5.7378664919e+00     0.68        249.2 
10427    10205    1548     19       5.7773657195e+00     5.7379448428e+00     0.68        249.8 
10454    10231    1539     26       5.7773657195e+00     5.7381448411e+00     0.68        250.6 
10483    10258    1530     12       5.7773657195e+00     5.7384885752e+00     0.67        251.3 
10516    10285    1511     25       5.7773657195e+00     5.7387650307e+00     0.67        252.0 
10547    10313    1512     8        5.7773657195e+00     5.7389965795e+00     0.66        252.8 
10574    10340    1501     28       5.7773657195e+00     5.7392992796e+00     0.66        253.5 
10602    10367    1491     14       5.7773657195e+00     5.7395401994e+00     0.65        254.2 
10637    10394    1482     24       5.7773657195e+00     5.7398032795e+00     0.65        254.9 
10666    10421    1473     18       5.7773657195e+00     5.7399910498e+00     0.65        255.6 
10698    10448    1457     8        5.7773657195e+00     5.7402182891e+00     0.64        256.4 
10730    10475    1439     15       5.7773657195e+00     5.7406093729e+00     0.64        257.1 
10764    10502    1427     20       5.7773657195e+00     5.7408050383e+00     0.63        257.8 
10791    10529    1422     17       5.7773657195e+00     5.7415672685e+00     0.62        258.5 
10827    10556    1406     17       5.7773657195e+00     5.7418722905e+00     0.61        259.2 
10861    10583    1390     20       5.7773657195e+00     5.7419477722e+00     0.61        260.0 
10895    10610    1376     18       5.7773657195e+00     5.7429555158e+00     0.60        260.7 
10925    10637    1364     19       5.7773657195e+00     5.7434062620e+00     0.59        261.4 
10954    10665    1357     19       5.7773657195e+00     5.7436541749e+00     0.58        262.1 
10991    10692    1340     17       5.7773657195e+00     5.7441889995e+00     0.57        262.8 
11021    10718    1322     17       5.7773657195e+00     5.7449489475e+00     0.56        263.6 
11050    10745    1307     17       5.7773657195e+00     5.7455198187e+00     0.55        264.3 
11078    10772    1299     13       5.7773657195e+00     5.7462929110e+00     0.54        265.0 
11109    10799    1284     18       5.7773657195e+00     5.7464367484e+00     0.54        265.7 
11136    10826    1275     15       5.7773657195e+00     5.7466535713e+00     0.53        266.4 
11165    10853    1270     15       5.7773657195e+00     5.7466785390e+00     0.53        267.1 
11192    10880    1269     14       5.7773657195e+00     5.7467995954e+00     0.53        267.9 
11219    10907    1256     18       5.7773657195e+00     5.7473759363e+00     0.52        268.6 
11256    10934    1239     18       5.7773657195e+00     5.7476078374e+00     0.52        269.3 
11283    10961    1240     15       5.7773657195e+00     5.7477506025e+00     0.51        270.1 
11310    10988    1237     16       5.7773657195e+00     5.7479647668e+00     0.51        270.8 
11337    11015    1236     18       5.7773657195e+00     5.7483495305e+00     0.50        271.5 
11367    11042    1220     13       5.7773657195e+00     5.7487255876e+00     0.50        272.3 
11396    11069    1213     14       5.7773657195e+00     5.7488062371e+00     0.49        273.0 
11441    11096    1180     16       5.7773657195e+00     5.7488375936e+00     0.49        273.7 
11472    11123    1167     8        5.7773657195e+00     5.7492424573e+00     0.49        274.4 
11508    11150    1141     14       5.7773657195e+00     5.7496281523e+00     0.48        275.2 
11540    11177    1127     16       5.7773657195e+00     5.7496725612e+00     0.48        275.9 
11574    11204    1105     14       5.7773657195e+00     5.7499028285e+00     0.48        276.6 
11612    11231    1083     18       5.7773657195e+00     5.7513332954e+00     0.45        277.3 
11641    11258    1074     20       5.7773657195e+00     5.7514489276e+00     0.45        278.1 
11670    11285    1063     19       5.7773657195e+00     5.7522959438e+00     0.43        278.8 
11724    11312    1021     10       5.7773657195e+00     5.7529994836e+00     0.42        279.5 
11754    11338    1011     17       5.7773657195e+00     5.7533498301e+00     0.42        280.2 
11795    11365    982      9        5.7773657195e+00     5.7549074698e+00     0.39        281.0 
11836    11392    957      11       5.7773657195e+00     5.7556357049e+00     0.38        281.7 
11877    11419    924      13       5.7773657195e+00     5.7568453363e+00     0.36        282.4 
11933    11446    882      6        5.7773657195e+00     5.7573849602e+00     0.35        283.2 
11982    11473    847      14       5.7773657195e+00     5.7591025212e+00     0.32        283.9 
12027    11500    814      14       5.7773657195e+00     5.7615414852e+00     0.27        284.6 
12077    11527    780      12       5.7773657195e+00     5.7619425169e+00     0.27        285.4 
12137    11553    730      51       5.7773657195e+00     5.7629255344e+00     0.25        286.1 
12200    11579    681      10       5.7773657195e+00     5.7634957762e+00     0.24        286.8 
12255    11606    634      13       5.7773657195e+00     5.7652048440e+00     0.21        287.5 
12309    11633    596      10       5.7773657195e+00     5.7682892171e+00     0.16        288.2 
12383    11660    532      5        5.7773657195e+00     5.7709280278e+00     0.11        288.9 
12441    11687    486      11       5.7773657195e+00     5.7753488860e+00     0.03        289.7 
12683    11706    252      30       5.7773657195e+00     5.7773657195e+00     0.00e+00    290.3 
An optimal solution satisfying the relative gap tolerance of 1.00e-03(%) has been located.
The relative gap is 0.00e+00(%).
An optimal solution satisfying the absolute gap tolerance of 0.00e+00 has been located.
The absolute gap is 0.00e+00.

Objective of best integer solution : 5.777365719502e+00      
Best objective bound               : 5.777365719502e+00      
Construct solution objective       : Not employed
Construct solution # roundings     : 0
User objective cut value           : 0
Number of cuts generated           : 0
Number of branches                 : 12683
Number of relaxations solved       : 11706
Number of interior point iterations: 190883
Number of simplex iterations       : 0
Time spend presolving the root     : 0.03
Time spend in the heuristic        : 0.00
Time spend in the sub optimizers   : 0.00
  Time spend optimizing the root   : 0.03
Mixed integer optimizer terminated. Time: 290.26

Optimizer terminated. Time: 290.26  
#STATUS# Optimal
#OBJVAL# 5.777365719502489
#OBJBOUND# 5.777365719502488
#TIMESOLVER# 290.25919103622437
#TIMEALL# 291.3289978504181
