WARNING: Method definition require(Symbol) in module Base at loading.jl:345 overwritten in module ConicBenchmarkUtilities at /home/ubuntu/.julia/v0.5/Requires/src/require.jl:12.
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
#SOLVERNAME# MOSEK_MISOCP
#SOLVER# Mosek.MosekMathProgSolverInterface.MosekSolver(Any[(:LOG,1),(:NUM_THREADS,1),(:OPTIMIZER_MAX_TIME,3600.0),(:MIO_TOL_REL_GAP,1.0e-5)])
#FILENAME# classical_200_1.cbf.gz
#INSTANCE# classical_200_1
#TIMELIMIT# 3600.0
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 1005            
  Cones                  : 1               
  Scalar variables       : 803             
  Matrix variables       : 0               
  Integer variables      : 200             

Optimizer started.
Mixed integer optimizer started.
Threads used: 1
Presolve started.
Presolve terminated. Time = 0.40
Presolved problem: 601 variables, 402 constraints, 41000 non-zeros
Presolved problem: 0 general integer, 200 binary, 401 continuous
Clique table size: 0
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
20470    20472    3013     21       -1.1667885021e-01    -1.2279409810e-01    5.24        940.3 
20503    20505    3018     33       -1.1667885021e-01    -1.2278724608e-01    5.24        941.8 
20536    20538    3025     19       -1.1667885021e-01    -1.2277977189e-01    5.23        943.4 
20569    20571    3026     15       -1.1667885021e-01    -1.2277814067e-01    5.23        944.9 
20601    20603    3032     20       -1.1667885021e-01    -1.2276971247e-01    5.22        946.5 
20633    20635    3040     17       -1.1667885021e-01    -1.2276338217e-01    5.21        948.1 
20665    20667    3040     33       -1.1667885021e-01    -1.2276338217e-01    5.21        949.4 
20697    20699    3042     21       -1.1667885021e-01    -1.2275594199e-01    5.21        950.9 
20729    20731    3046     24       -1.1667885021e-01    -1.2275261428e-01    5.21        952.4 
20761    20763    3052     19       -1.1667885021e-01    -1.2274964740e-01    5.20        954.0 
20793    20795    3056     29       -1.1667885021e-01    -1.2274955409e-01    5.20        955.5 
20825    20827    3058     14       -1.1667885021e-01    -1.2274948136e-01    5.20        956.8 
20857    20859    3064     23       -1.1667885021e-01    -1.2274712495e-01    5.20        958.4 
20890    20892    3063     19       -1.1667885021e-01    -1.2274712495e-01    5.20        959.7 
20923    20925    3068     27       -1.1667885021e-01    -1.2273706419e-01    5.19        961.2 
20955    20957    3068     16       -1.1667885021e-01    -1.2273531688e-01    5.19        962.7 
20987    20989    3072     24       -1.1667885021e-01    -1.2273363889e-01    5.19        964.2 
21019    21021    3076     35       -1.1667885021e-01    -1.2273355247e-01    5.19        965.7 
21052    21054    3077     26       -1.1667885021e-01    -1.2273255095e-01    5.19        967.2 
21085    21087    3084     22       -1.1667885021e-01    -1.2272975255e-01    5.19        968.8 
21118    21120    3087     20       -1.1667885021e-01    -1.2272640967e-01    5.18        970.3 
21150    21152    3093     18       -1.1667885021e-01    -1.2272476296e-01    5.18        971.8 
21183    21185    3102     23       -1.1667885021e-01    -1.2271724713e-01    5.18        973.4 
21216    21218    3107     16       -1.1667885021e-01    -1.2271145798e-01    5.17        975.0 
21249    21251    3110     35       -1.1667885021e-01    -1.2271023946e-01    5.17        976.5 
21282    21284    3115     22       -1.1667885021e-01    -1.2270956379e-01    5.17        978.0 
21314    21316    3125     21       -1.1667885021e-01    -1.2270646966e-01    5.17        979.7 
21346    21348    3123     37       -1.1667885021e-01    -1.2270646966e-01    5.17        980.9 
21378    21380    3127     33       -1.1667885021e-01    -1.2270329173e-01    5.16        982.4 
21410    21412    3135     27       -1.1667885021e-01    -1.2270071953e-01    5.16        984.1 
21443    21445    3140     20       -1.1667885021e-01    -1.2269916949e-01    5.16        985.6 
21476    21478    3143     24       -1.1667885021e-01    -1.2269852165e-01    5.16        987.1 
21509    21511    3144     26       -1.1667885021e-01    -1.2269378256e-01    5.16        988.6 
21542    21544    3145     27       -1.1667885021e-01    -1.2269053570e-01    5.15        990.0 
21575    21577    3154     21       -1.1667885021e-01    -1.2268702846e-01    5.15        991.7 
21608    21610    3153     17       -1.1667885021e-01    -1.2268645630e-01    5.15        993.1 
21640    21642    3159     20       -1.1667885021e-01    -1.2268645630e-01    5.15        994.6 
21673    21675    3164     17       -1.1667885021e-01    -1.2268232022e-01    5.15        996.1 
21706    21708    3169     23       -1.1667885021e-01    -1.2267925516e-01    5.14        997.6 
21738    21740    3175     26       -1.1667885021e-01    -1.2267054485e-01    5.14        999.1 
21771    21773    3180     19       -1.1667885021e-01    -1.2266679988e-01    5.13        1000.7
21803    21805    3190     17       -1.1667885021e-01    -1.2266645001e-01    5.13        1002.3
21835    21837    3192     30       -1.1667885021e-01    -1.2266635195e-01    5.13        1003.7
21867    21869    3194     26       -1.1667885021e-01    -1.2266633748e-01    5.13        1005.1
21900    21902    3197     23       -1.1667885021e-01    -1.2266448733e-01    5.13        1006.6
21933    21935    3198     34       -1.1667885021e-01    -1.2266419151e-01    5.13        1008.0
21965    21967    3202     23       -1.1667885021e-01    -1.2266153077e-01    5.13        1009.5
21998    22000    3209     19       -1.1667885021e-01    -1.2265914873e-01    5.13        1011.2
22031    22033    3212     27       -1.1667885021e-01    -1.2265804240e-01    5.12        1012.7
22064    22066    3217     42       -1.1667885021e-01    -1.2265759703e-01    5.12        1014.1
22096    22098    3217     28       -1.1667885021e-01    -1.2265731673e-01    5.12        1015.5
22129    22131    3224     15       -1.1667885021e-01    -1.2265501243e-01    5.12        1017.1
22162    22164    3231     32       -1.1667885021e-01    -1.2265297907e-01    5.12        1018.7
22194    22196    3235     18       -1.1667885021e-01    -1.2264784286e-01    5.12        1020.2
22226    22228    3237     26       -1.1667885021e-01    -1.2264656049e-01    5.11        1021.6
22258    22260    3237     41       -1.1667885021e-01    -1.2264464294e-01    5.11        1022.9
22291    22293    3244     17       -1.1667885021e-01    -1.2264212652e-01    5.11        1024.4
22324    22326    3249     31       -1.1667885021e-01    -1.2263916622e-01    5.11        1025.9
22357    22359    3256     22       -1.1667885021e-01    -1.2263695230e-01    5.11        1027.5
22390    22392    3255     39       -1.1667885021e-01    -1.2263695230e-01    5.11        1028.7
22423    22425    3264     29       -1.1667885021e-01    -1.2263683148e-01    5.11        1030.4
22456    22458    3271     17       -1.1667885021e-01    -1.2263430615e-01    5.10        1032.0
22489    22491    3276     21       -1.1667885021e-01    -1.2263403795e-01    5.10        1033.6
22521    22523    3282     19       -1.1667885021e-01    -1.2263208511e-01    5.10        1035.3
22554    22556    3283     31       -1.1667885021e-01    -1.2263184235e-01    5.10        1036.6
22587    22589    3288     27       -1.1667885021e-01    -1.2263078151e-01    5.10        1038.1
22619    22621    3296     18       -1.1667885021e-01    -1.2262920074e-01    5.10        1039.7
22651    22653    3298     32       -1.1667885021e-01    -1.2262920074e-01    5.10        1041.1
22683    22685    3298     24       -1.1667885021e-01    -1.2262574114e-01    5.10        1042.5
22715    22717    3304     31       -1.1667885021e-01    -1.2262539907e-01    5.10        1044.1
22747    22749    3312     20       -1.1667885021e-01    -1.2262387206e-01    5.10        1045.7
22780    22782    3317     25       -1.1667885021e-01    -1.2262342236e-01    5.09        1047.3
22812    22814    3325     15       -1.1667885021e-01    -1.2262307141e-01    5.09        1048.9
22845    22847    3328     36       -1.1667885021e-01    -1.2262164686e-01    5.09        1050.4
22878    22880    3331     31       -1.1667885021e-01    -1.2262083196e-01    5.09        1051.8
22911    22913    3330     15       -1.1667885021e-01    -1.2262062962e-01    5.09        1053.0
22944    22946    3333     19       -1.1667885021e-01    -1.2261502731e-01    5.09        1054.4
22977    22979    3336     24       -1.1667885021e-01    -1.2261471389e-01    5.09        1055.9
23010    23012    3345     23       -1.1667885021e-01    -1.2261313105e-01    5.09        1057.6
23042    23044    3353     20       -1.1667885021e-01    -1.2260911372e-01    5.08        1059.2
23075    23077    3354     28       -1.1667885021e-01    -1.2260901341e-01    5.08        1060.7
23109    23111    3356     31       -1.1667885021e-01    -1.2260064336e-01    5.08        1062.0
23141    23143    3358     28       -1.1667885021e-01    -1.2259914061e-01    5.07        1063.4
23174    23176    3363     24       -1.1667885021e-01    -1.2259914061e-01    5.07        1064.9
23206    23208    3363     26       -1.1667885021e-01    -1.2259768389e-01    5.07        1066.3
23238    23240    3369     44       -1.1667885021e-01    -1.2259743667e-01    5.07        1067.7
23270    23272    3375     24       -1.1667885021e-01    -1.2259468678e-01    5.07        1069.3
23302    23304    3381     17       -1.1667885021e-01    -1.2259468678e-01    5.07        1070.9
23335    23337    3384     16       -1.1667885021e-01    -1.2259422247e-01    5.07        1072.4
23367    23369    3386     25       -1.1667885021e-01    -1.2258902318e-01    5.07        1073.7
23400    23402    3387     41       -1.1667885021e-01    -1.2258902318e-01    5.07        1074.9
23433    23435    3390     27       -1.1667885021e-01    -1.2258902318e-01    5.07        1076.4
23466    23468    3395     16       -1.1667885021e-01    -1.2258784676e-01    5.06        1077.9
23498    23500    3399     25       -1.1667885021e-01    -1.2258596434e-01    5.06        1079.4
23530    23532    3401     24       -1.1667885021e-01    -1.2258571047e-01    5.06        1080.8
23562    23564    3403     29       -1.1667885021e-01    -1.2258247067e-01    5.06        1082.2
23595    23597    3410     39       -1.1667885021e-01    -1.2257969652e-01    5.06        1083.8
23627    23629    3410     30       -1.1667885021e-01    -1.2257969652e-01    5.06        1085.2
23659    23661    3412     24       -1.1667885021e-01    -1.2257675479e-01    5.05        1086.6
23692    23694    3417     30       -1.1667885021e-01    -1.2257675479e-01    5.05        1088.0
23725    23727    3420     23       -1.1667885021e-01    -1.2257532443e-01    5.05        1089.5
23757    23759    3422     27       -1.1667885021e-01    -1.2257501607e-01    5.05        1090.9
23790    23792    3429     15       -1.1667885021e-01    -1.2257300591e-01    5.05        1092.6
23822    23824    3435     23       -1.1667885021e-01    -1.2256581209e-01    5.05        1094.2
23854    23856    3439     19       -1.1667885021e-01    -1.2256360374e-01    5.04        1095.7
23887    23889    3442     40       -1.1667885021e-01    -1.2256219510e-01    5.04        1097.2
23919    23921    3450     23       -1.1667885021e-01    -1.2256106989e-01    5.04        1098.8
23951    23953    3458     19       -1.1667885021e-01    -1.2255584448e-01    5.04        1100.5
23983    23985    3462     28       -1.1667885021e-01    -1.2255502273e-01    5.04        1102.0
24016    24018    3467     22       -1.1667885021e-01    -1.2254891675e-01    5.03        1103.6
24048    24050    3471     36       -1.1667885021e-01    -1.2254891675e-01    5.03        1105.0
24080    24082    3473     18       -1.1667885021e-01    -1.2254468425e-01    5.03        1106.4
24112    24114    3477     29       -1.1667885021e-01    -1.2254337801e-01    5.03        1107.9
24145    24147    3480     36       -1.1667885021e-01    -1.2254176282e-01    5.02        1109.4
24177    24179    3484     31       -1.1667885021e-01    -1.2254053808e-01    5.02        1110.8
24210    24212    3483     18       -1.1667885021e-01    -1.2253269899e-01    5.02        1112.1
24243    24245    3490     18       -1.1667885021e-01    -1.2253164250e-01    5.02        1113.7
24276    24278    3499     32       -1.1667885021e-01    -1.2253135783e-01    5.02        1115.4
24309    24311    3506     20       -1.1667885021e-01    -1.2253089216e-01    5.02        1116.9
24342    24344    3511     17       -1.1667885021e-01    -1.2252812182e-01    5.01        1118.4
24375    24377    3518     27       -1.1667885021e-01    -1.2252736415e-01    5.01        1120.0
24408    24410    3523     19       -1.1667885021e-01    -1.2252682134e-01    5.01        1121.7
24441    24443    3528     21       -1.1667885021e-01    -1.2252413379e-01    5.01        1123.2
24473    24475    3530     35       -1.1667885021e-01    -1.2252357932e-01    5.01        1124.6
24505    24507    3536     17       -1.1667885021e-01    -1.2252240334e-01    5.01        1126.2
24538    24540    3539     32       -1.1667885021e-01    -1.2252086932e-01    5.01        1127.6
24570    24572    3545     20       -1.1667885021e-01    -1.2251408473e-01    5.00        1129.2
24602    24604    3551     18       -1.1667885021e-01    -1.2251233838e-01    5.00        1130.8
24634    24636    3559     18       -1.1667885021e-01    -1.2250589279e-01    4.99        1132.5
24666    24668    3561     22       -1.1667885021e-01    -1.2250378393e-01    4.99        1133.9
24699    24701    3566     20       -1.1667885021e-01    -1.2250286128e-01    4.99        1135.5
24732    24734    3571     28       -1.1667885021e-01    -1.2249891688e-01    4.99        1136.9
24765    24767    3578     28       -1.1667885021e-01    -1.2249785714e-01    4.99        1138.5
24797    24799    3576     21       -1.1667885021e-01    -1.2249779775e-01    4.99        1139.7
24829    24831    3586     23       -1.1667885021e-01    -1.2249428083e-01    4.98        1141.4
24862    24864    3589     26       -1.1667885021e-01    -1.2249416379e-01    4.98        1142.9
24894    24896    3595     22       -1.1667885021e-01    -1.2249336386e-01    4.98        1144.4
24926    24928    3597     40       -1.1667885021e-01    -1.2249171411e-01    4.98        1145.8
24959    24961    3600     17       -1.1667885021e-01    -1.2248650287e-01    4.98        1147.2
24991    24993    3608     28       -1.1667885021e-01    -1.2248551903e-01    4.98        1148.8
25024    25026    3613     25       -1.1667885021e-01    -1.2248325936e-01    4.97        1150.2
25056    25058    3623     31       -1.1667885021e-01    -1.2248294071e-01    4.97        1151.9
25088    25090    3631     16       -1.1667885021e-01    -1.2248275311e-01    4.97        1153.5
25121    25123    3634     23       -1.1667885021e-01    -1.2248000059e-01    4.97        1155.0
25153    25155    3644     15       -1.1667885021e-01    -1.2247712007e-01    4.97        1156.7
25186    25188    3647     24       -1.1667885021e-01    -1.2247393298e-01    4.97        1158.3
25219    25221    3648     22       -1.1667885021e-01    -1.2247366173e-01    4.97        1159.7
25252    25254    3651     25       -1.1667885021e-01    -1.2247324055e-01    4.97        1161.3
25285    25287    3656     23       -1.1667885021e-01    -1.2246599131e-01    4.96        1162.9
25318    25320    3663     22       -1.1667885021e-01    -1.2246495641e-01    4.96        1164.5
25352    25354    3661     27       -1.1667885021e-01    -1.2246495641e-01    4.96        1165.7
25384    25386    3665     26       -1.1667885021e-01    -1.2246342893e-01    4.96        1167.2
25416    25418    3673     19       -1.1667885021e-01    -1.2246220039e-01    4.96        1168.8
25449    25451    3680     21       -1.1667885021e-01    -1.2246102824e-01    4.96        1170.4
25482    25484    3679     20       -1.1667885021e-01    -1.2246102824e-01    4.96        1171.7
25515    25517    3686     25       -1.1667885021e-01    -1.2245992808e-01    4.95        1173.4
25548    25550    3691     23       -1.1667885021e-01    -1.2245776522e-01    4.95        1174.9
25581    25583    3694     21       -1.1667885021e-01    -1.2245740427e-01    4.95        1176.3
25614    25616    3697     20       -1.1667885021e-01    -1.2245635593e-01    4.95        1177.8
25646    25648    3701     26       -1.1667885021e-01    -1.2245066551e-01    4.95        1179.4
25679    25681    3704     20       -1.1667885021e-01    -1.2244882747e-01    4.95        1180.8
25712    25714    3711     23       -1.1667885021e-01    -1.2244602265e-01    4.94        1182.4
25744    25746    3717     28       -1.1667885021e-01    -1.2244577188e-01    4.94        1183.9
25777    25779    3722     31       -1.1667885021e-01    -1.2244369694e-01    4.94        1185.4
25809    25811    3732     30       -1.1667885021e-01    -1.2244298605e-01    4.94        1187.0
25841    25843    3732     29       -1.1667885021e-01    -1.2244298605e-01    4.94        1188.2
25874    25876    3739     21       -1.1667885021e-01    -1.2244271542e-01    4.94        1189.9
25906    25908    3739     18       -1.1667885021e-01    -1.2244240577e-01    4.94        1191.3
25939    25941    3744     26       -1.1667885021e-01    -1.2244192346e-01    4.94        1192.7
25972    25974    3747     27       -1.1667885021e-01    -1.2243979207e-01    4.94        1194.3
26005    26007    3746     43       -1.1667885021e-01    -1.2243979207e-01    4.94        1195.6
26038    26040    3749     16       -1.1667885021e-01    -1.2243911351e-01    4.94        1197.0
26071    26073    3758     27       -1.1667885021e-01    -1.2243911351e-01    4.94        1198.8
26104    26106    3765     14       -1.1667885021e-01    -1.2243828505e-01    4.94        1200.3
26136    26138    3769     22       -1.1667885021e-01    -1.2243784454e-01    4.94        1201.8
26168    26170    3773     17       -1.1667885021e-01    -1.2242979285e-01    4.93        1203.3
26201    26203    3778     39       -1.1667885021e-01    -1.2242711909e-01    4.93        1204.8
26234    26236    3781     17       -1.1667885021e-01    -1.2242614643e-01    4.93        1206.3
26267    26269    3784     13       -1.1667885021e-01    -1.2242572832e-01    4.93        1207.8
26300    26302    3789     36       -1.1667885021e-01    -1.2242511936e-01    4.92        1209.3
26333    26335    3794     24       -1.1667885021e-01    -1.2242394712e-01    4.92        1210.8
26366    26368    3801     17       -1.1667885021e-01    -1.2242300429e-01    4.92        1212.5
26399    26401    3804     26       -1.1667885021e-01    -1.2242061981e-01    4.92        1213.9
26432    26434    3809     15       -1.1667885021e-01    -1.2242003812e-01    4.92        1215.5
26464    26466    3817     25       -1.1667885021e-01    -1.2241741098e-01    4.92        1217.1
26496    26498    3821     21       -1.1667885021e-01    -1.2241682798e-01    4.92        1218.6
26529    26531    3824     22       -1.1667885021e-01    -1.2241109333e-01    4.91        1220.2
26562    26564    3829     20       -1.1667885021e-01    -1.2240903985e-01    4.91        1221.7
26595    26597    3830     36       -1.1667885021e-01    -1.2240757672e-01    4.91        1223.0
26627    26629    3834     24       -1.1667885021e-01    -1.2240702304e-01    4.91        1224.6
26659    26661    3834     40       -1.1667885021e-01    -1.2240649187e-01    4.91        1225.8
26692    26694    3837     24       -1.1667885021e-01    -1.2240519784e-01    4.91        1227.4
26725    26727    3840     24       -1.1667885021e-01    -1.2240319090e-01    4.91        1228.8
26758    26760    3845     23       -1.1667885021e-01    -1.2240091942e-01    4.90        1230.4
26791    26793    3852     16       -1.1667885021e-01    -1.2240031244e-01    4.90        1231.9
26824    26826    3857     42       -1.1667885021e-01    -1.2239854698e-01    4.90        1233.4
26857    26859    3864     22       -1.1667885021e-01    -1.2239794965e-01    4.90        1235.0
26890    26892    3863     38       -1.1667885021e-01    -1.2239794965e-01    4.90        1236.2
26923    26925    3870     34       -1.1667885021e-01    -1.2239627052e-01    4.90        1237.8
26955    26957    3880     24       -1.1667885021e-01    -1.2239587892e-01    4.90        1239.6
26987    26989    3884     25       -1.1667885021e-01    -1.2239554475e-01    4.90        1241.1
27020    27022    3889     18       -1.1667885021e-01    -1.2239490494e-01    4.90        1242.7
27053    27055    3894     25       -1.1667885021e-01    -1.2239290916e-01    4.90        1244.2
27086    27088    3901     16       -1.1667885021e-01    -1.2239176296e-01    4.90        1245.8
27119    27121    3904     26       -1.1667885021e-01    -1.2238873907e-01    4.89        1247.3
27151    27153    3908     16       -1.1667885021e-01    -1.2238856909e-01    4.89        1248.7
27183    27185    3914     22       -1.1667885021e-01    -1.2238683940e-01    4.89        1250.3
27215    27217    3916     23       -1.1667885021e-01    -1.2238437975e-01    4.89        1251.8
27247    27249    3922     35       -1.1667885021e-01    -1.2238437975e-01    4.89        1253.2
27279    27281    3924     19       -1.1667885021e-01    -1.2238340657e-01    4.89        1254.6
27312    27314    3931     22       -1.1667885021e-01    -1.2238140108e-01    4.89        1256.1
27345    27347    3934     42       -1.1667885021e-01    -1.2238048991e-01    4.89        1257.4
27377    27379    3936     26       -1.1667885021e-01    -1.2238037580e-01    4.89        1258.9
27409    27411    3946     15       -1.1667885021e-01    -1.2237914007e-01    4.89        1260.6
27442    27444    3949     22       -1.1667885021e-01    -1.2237555785e-01    4.88        1262.1
27474    27476    3957     20       -1.1667885021e-01    -1.2237343245e-01    4.88        1263.7
27506    27508    3965     43       -1.1667885021e-01    -1.2237340996e-01    4.88        1265.4
27538    27540    3969     32       -1.1667885021e-01    -1.2237312618e-01    4.88        1266.8
27571    27573    3970     17       -1.1667885021e-01    -1.2237286829e-01    4.88        1268.4
27604    27606    3979     20       -1.1667885021e-01    -1.2237261885e-01    4.88        1270.1
27637    27639    3986     42       -1.1667885021e-01    -1.2237201372e-01    4.88        1271.7
27670    27672    3989     23       -1.1667885021e-01    -1.2237165430e-01    4.88        1273.1
27702    27704    3991     26       -1.1667885021e-01    -1.2236917723e-01    4.88        1274.6
27735    27737    3994     32       -1.1667885021e-01    -1.2236913572e-01    4.88        1276.0
27767    27769    3998     17       -1.1667885021e-01    -1.2236721210e-01    4.88        1277.5
27799    27801    4004     35       -1.1667885021e-01    -1.2236706034e-01    4.88        1278.9
27831    27833    4006     19       -1.1667885021e-01    -1.2236503377e-01    4.87        1280.4
27864    27866    4013     17       -1.1667885021e-01    -1.2236452719e-01    4.87        1282.0
27897    27899    4020     16       -1.1667885021e-01    -1.2236411737e-01    4.87        1283.6
27929    27931    4024     30       -1.1667885021e-01    -1.2236372290e-01    4.87        1285.0
27961    27963    4028     25       -1.1667885021e-01    -1.2236309248e-01    4.87        1286.5
27994    27996    4035     21       -1.1667885021e-01    -1.2236264689e-01    4.87        1288.1
28026    28028    4039     26       -1.1667885021e-01    -1.2236038260e-01    4.87        1289.6
28058    28060    4045     17       -1.1667885021e-01    -1.2235805364e-01    4.87        1291.2
28091    28093    4046     19       -1.1667885021e-01    -1.2235730539e-01    4.87        1292.7
28124    28126    4055     24       -1.1667885021e-01    -1.2235381559e-01    4.86        1294.4
28156    28158    4055     23       -1.1667885021e-01    -1.2235287173e-01    4.86        1295.8
28188    28190    4059     37       -1.1667885021e-01    -1.2235277827e-01    4.86        1297.2
28220    28222    4061     22       -1.1667885021e-01    -1.2235277827e-01    4.86        1298.6
28252    28254    4069     14       -1.1667885021e-01    -1.2235277827e-01    4.86        1300.3
28284    28286    4073     27       -1.1667885021e-01    -1.2235020598e-01    4.86        1301.7
28316    28318    4081     22       -1.1667885021e-01    -1.2234854900e-01    4.86        1303.3
28348    28350    4083     36       -1.1667885021e-01    -1.2234854900e-01    4.86        1304.7
28380    28382    4085     27       -1.1667885021e-01    -1.2234658377e-01    4.86        1306.1
28413    28415    4088     30       -1.1667885021e-01    -1.2234623012e-01    4.86        1307.5
28446    28448    4093     21       -1.1667885021e-01    -1.2234418170e-01    4.86        1309.1
28479    28481    4092     27       -1.1667885021e-01    -1.2234326981e-01    4.85        1310.5
28512    28514    4097     31       -1.1667885021e-01    -1.2233996304e-01    4.85        1311.9
28544    28546    4101     38       -1.1667885021e-01    -1.2233972761e-01    4.85        1313.4
28576    28578    4103     33       -1.1667885021e-01    -1.2233939394e-01    4.85        1314.8
28608    28610    4103     20       -1.1667885021e-01    -1.2233939394e-01    4.85        1316.0
28641    28643    4106     23       -1.1667885021e-01    -1.2233801162e-01    4.85        1317.5
28673    28675    4108     19       -1.1667885021e-01    -1.2233800534e-01    4.85        1319.0
28705    28707    4110     23       -1.1667885021e-01    -1.2233671632e-01    4.85        1320.5
28737    28739    4120     17       -1.1667885021e-01    -1.2233590098e-01    4.85        1322.2
28770    28772    4123     23       -1.1667885021e-01    -1.2233549617e-01    4.85        1323.8
28803    28805    4124     16       -1.1667885021e-01    -1.2233170885e-01    4.84        1325.3
28836    28838    4133     33       -1.1667885021e-01    -1.2233092253e-01    4.84        1326.8
28869    28871    4134     27       -1.1667885021e-01    -1.2232894269e-01    4.84        1328.2
28902    28904    4139     30       -1.1667885021e-01    -1.2232831871e-01    4.84        1329.7
28934    28936    4141     21       -1.1667885021e-01    -1.2232795830e-01    4.84        1331.2
28967    28969    4146     31       -1.1667885021e-01    -1.2232777723e-01    4.84        1332.7
29000    29002    4145     20       -1.1667885021e-01    -1.2232587303e-01    4.84        1333.9
29032    29034    4155     22       -1.1667885021e-01    -1.2232506403e-01    4.84        1335.6
29065    29067    4162     25       -1.1667885021e-01    -1.2232158049e-01    4.84        1337.2
29098    29100    4161     21       -1.1667885021e-01    -1.2231912459e-01    4.83        1338.6
29131    29133    4166     15       -1.1667885021e-01    -1.2231524856e-01    4.83        1340.2
29163    29165    4168     23       -1.1667885021e-01    -1.2231506979e-01    4.83        1341.6
29195    29197    4170     30       -1.1667885021e-01    -1.2231506916e-01    4.83        1343.1
29228    29230    4173     19       -1.1667885021e-01    -1.2231431017e-01    4.83        1344.6
29260    29262    4177     16       -1.1667885021e-01    -1.2231225958e-01    4.83        1346.2
29292    29294    4185     14       -1.1667885021e-01    -1.2231053209e-01    4.83        1347.9
29325    29327    4190     29       -1.1667885021e-01    -1.2230849052e-01    4.82        1349.4
29357    29359    4196     21       -1.1667885021e-01    -1.2230772447e-01    4.82        1351.0
29390    29392    4199     37       -1.1667885021e-01    -1.2230598478e-01    4.82        1352.6
29422    29424    4207     18       -1.1667885021e-01    -1.2230598478e-01    4.82        1354.3
29454    29456    4211     18       -1.1667885021e-01    -1.2230388991e-01    4.82        1355.9
29486    29488    4219     19       -1.1667885021e-01    -1.2229554164e-01    4.81        1357.5
29519    29521    4222     15       -1.1667885021e-01    -1.2229187486e-01    4.81        1358.9
29551    29553    4226     20       -1.1667885021e-01    -1.2229097385e-01    4.81        1360.4
29583    29585    4232     24       -1.1667885021e-01    -1.2229097385e-01    4.81        1362.0
29615    29617    4236     23       -1.1667885021e-01    -1.2228742924e-01    4.81        1363.6
29648    29650    4237     28       -1.1667885021e-01    -1.2228739047e-01    4.81        1365.0
29681    29683    4240     26       -1.1667885021e-01    -1.2228682373e-01    4.81        1366.5
29713    29715    4246     20       -1.1667885021e-01    -1.2228466909e-01    4.80        1368.0
29745    29747    4246     18       -1.1667885021e-01    -1.2228357123e-01    4.80        1369.4
29778    29780    4251     26       -1.1667885021e-01    -1.2228130073e-01    4.80        1370.9
29811    29813    4254     17       -1.1667885021e-01    -1.2228070832e-01    4.80        1372.4
29843    29845    4258     35       -1.1667885021e-01    -1.2228040990e-01    4.80        1374.0
29876    29878    4261     24       -1.1667885021e-01    -1.2227837451e-01    4.80        1375.5
29908    29910    4267     22       -1.1667885021e-01    -1.2227804465e-01    4.80        1377.1
29941    29943    4270     34       -1.1667885021e-01    -1.2227779457e-01    4.80        1378.5
29973    29975    4274     17       -1.1667885021e-01    -1.2227497173e-01    4.80        1380.0
30005    30007    4276     16       -1.1667885021e-01    -1.2227434340e-01    4.80        1381.3
30037    30039    4280     17       -1.1667885021e-01    -1.2227383917e-01    4.80        1382.9
30070    30072    4281     23       -1.1667885021e-01    -1.2227378262e-01    4.80        1384.2
30102    30104    4287     21       -1.1667885021e-01    -1.2227332544e-01    4.79        1385.7
30135    30137    4290     16       -1.1667885021e-01    -1.2226940836e-01    4.79        1387.3
30168    30170    4297     15       -1.1667885021e-01    -1.2226571495e-01    4.79        1388.9
30200    30202    4297     30       -1.1667885021e-01    -1.2226511302e-01    4.79        1390.3
30232    30234    4303     27       -1.1667885021e-01    -1.2226506482e-01    4.79        1391.8
30264    30266    4309     21       -1.1667885021e-01    -1.2226327513e-01    4.79        1393.3
30296    30298    4315     34       -1.1667885021e-01    -1.2226246694e-01    4.79        1394.8
30329    30331    4316     39       -1.1667885021e-01    -1.2226170056e-01    4.78        1396.3
30361    30363    4318     13       -1.1667885021e-01    -1.2226125600e-01    4.78        1397.6
30393    30395    4320     25       -1.1667885021e-01    -1.2226079213e-01    4.78        1399.1
30425    30427    4324     18       -1.1667885021e-01    -1.2225782911e-01    4.78        1400.7
30458    30460    4329     22       -1.1667885021e-01    -1.2225447758e-01    4.78        1402.2
30490    30492    4337     18       -1.1667885021e-01    -1.2225312285e-01    4.78        1403.9
30522    30524    4335     19       -1.1667885021e-01    -1.2225154268e-01    4.78        1405.2
30554    30556    4339     22       -1.1667885021e-01    -1.2225004063e-01    4.77        1406.8
30587    30589    4344     25       -1.1667885021e-01    -1.2224981794e-01    4.77        1408.3
30620    30622    4347     31       -1.1667885021e-01    -1.2224470957e-01    4.77        1409.8
30652    30654    4347     21       -1.1667885021e-01    -1.2224352548e-01    4.77        1411.1
30685    30687    4352     22       -1.1667885021e-01    -1.2224222026e-01    4.77        1412.7
