WARNING: Method definition require(Symbol) in module Base at loading.jl:345 overwritten in module ConicBenchmarkUtilities at /home/ubuntu/.julia/v0.5/Requires/src/require.jl:12.
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
WARNING: Base.ASCIIString is deprecated, use String instead.
  likely near /home/ubuntu/run.jl:185
#SOLVERNAME# MOSEK_MISOCP
#SOLVER# Mosek.MosekMathProgSolverInterface.MosekSolver(Any[(:LOG,1),(:NUM_THREADS,1),(:OPTIMIZER_MAX_TIME,3600.0),(:MIO_TOL_REL_GAP,1.0e-5)])
#FILENAME# classical_200_2.cbf.gz
#INSTANCE# classical_200_2
#TIMELIMIT# 3600.0
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 1005            
  Cones                  : 1               
  Scalar variables       : 803             
  Matrix variables       : 0               
  Integer variables      : 200             

Optimizer started.
Mixed integer optimizer started.
Threads used: 1
Presolve started.
Presolve terminated. Time = 0.40
Presolved problem: 601 variables, 402 constraints, 41000 non-zeros
Presolved problem: 0 general integer, 200 binary, 401 continuous
Clique table size: 0
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
16319    16322    2464     13       -1.1008832440e-01    -1.2081555484e-01    9.74        724.3 
16351    16354    2474     27       -1.1008832440e-01    -1.2081532995e-01    9.74        726.1 
16384    16387    2475     43       -1.1008832440e-01    -1.2081532995e-01    9.74        727.4 
16417    16420    2478     17       -1.1008832440e-01    -1.2081200436e-01    9.74        729.1 
16450    16453    2487     21       -1.1008832440e-01    -1.2081104048e-01    9.74        730.9 
16482    16485    2493     17       -1.1008832440e-01    -1.2080034560e-01    9.73        732.6 
16515    16518    2502     22       -1.1008832440e-01    -1.2080034560e-01    9.73        734.4 
16547    16550    2508     19       -1.1008832440e-01    -1.2079729374e-01    9.73        736.1 
16580    16583    2507     36       -1.1008832440e-01    -1.2079729374e-01    9.73        737.4 
16613    16616    2512     17       -1.1008832440e-01    -1.2079560951e-01    9.73        739.1 
16645    16648    2520     15       -1.1008832440e-01    -1.2078846679e-01    9.72        740.9 
16677    16680    2530     21       -1.1008832440e-01    -1.2078727825e-01    9.72        742.7 
16710    16713    2535     36       -1.1008832440e-01    -1.2078541567e-01    9.72        744.4 
16743    16746    2544     18       -1.1008832440e-01    -1.2078482859e-01    9.72        746.2 
16776    16779    2543     23       -1.1008832440e-01    -1.2078461413e-01    9.72        747.6 
16808    16811    2555     14       -1.1008832440e-01    -1.2078066725e-01    9.71        749.5 
16840    16843    2559     22       -1.1008832440e-01    -1.2077974787e-01    9.71        751.2 
16873    16876    2566     21       -1.1008832440e-01    -1.2077840099e-01    9.71        752.9 
16905    16908    2576     28       -1.1008832440e-01    -1.2077699718e-01    9.71        754.7 
16937    16940    2578     29       -1.1008832440e-01    -1.2077699718e-01    9.71        756.2 
16970    16973    2581     13       -1.1008832440e-01    -1.2077506235e-01    9.71        757.8 
17003    17006    2590     18       -1.1008832440e-01    -1.2077485343e-01    9.71        759.6 
17035    17038    2596     14       -1.1008832440e-01    -1.2076732266e-01    9.70        761.3 
17067    17070    2604     18       -1.1008832440e-01    -1.2074855172e-01    9.68        763.0 
17099    17102    2610     27       -1.1008832440e-01    -1.2074801037e-01    9.68        764.7 
17131    17134    2620     14       -1.1008832440e-01    -1.2074030818e-01    9.68        766.6 
17164    17167    2621     22       -1.1008832440e-01    -1.2072717805e-01    9.66        768.1 
17197    17200    2628     13       -1.1008832440e-01    -1.2072453352e-01    9.66        769.9 
17230    17233    2631     13       -1.1008832440e-01    -1.2071882949e-01    9.66        771.5 
17263    17266    2634     29       -1.1008832440e-01    -1.2071711847e-01    9.65        773.0 
17296    17299    2639     15       -1.1008832440e-01    -1.2071612797e-01    9.65        774.7 
17328    17331    2645     21       -1.1008832440e-01    -1.2071546469e-01    9.65        776.4 
17360    17363    2653     22       -1.1008832440e-01    -1.2070934072e-01    9.65        778.1 
17393    17396    2658     19       -1.1008832440e-01    -1.2070850816e-01    9.65        779.8 
17426    17429    2663     24       -1.1008832440e-01    -1.2069529138e-01    9.63        781.4 
17459    17462    2664     19       -1.1008832440e-01    -1.2069199486e-01    9.63        783.0 
17492    17495    2671     20       -1.1008832440e-01    -1.2067905080e-01    9.62        784.8 
17524    17527    2677     28       -1.1008832440e-01    -1.2067793032e-01    9.62        786.5 
17556    17559    2683     14       -1.1008832440e-01    -1.2067606590e-01    9.62        788.2 
17588    17591    2689     16       -1.1008832440e-01    -1.2066475411e-01    9.61        789.9 
17620    17623    2695     24       -1.1008832440e-01    -1.2065949607e-01    9.60        791.6 
17652    17655    2703     16       -1.1008832440e-01    -1.2065949607e-01    9.60        793.3 
17684    17687    2709     20       -1.1008832440e-01    -1.2065456363e-01    9.60        794.9 
17717    17720    2718     15       -1.1008832440e-01    -1.2065032104e-01    9.59        796.7 
17750    17753    2719     32       -1.1008832440e-01    -1.2064552165e-01    9.59        798.1 
17783    17786    2718     32       -1.1008832440e-01    -1.2064494860e-01    9.59        799.5 
17815    17818    2728     21       -1.1008832440e-01    -1.2064300180e-01    9.59        801.3 
17848    17851    2737     19       -1.1008832440e-01    -1.2063333355e-01    9.58        803.1 
17880    17883    2747     19       -1.1008832440e-01    -1.2063088772e-01    9.58        804.9 
17912    17915    2757     15       -1.1008832440e-01    -1.2062390023e-01    9.57        806.7 
17945    17948    2762     24       -1.1008832440e-01    -1.2062003779e-01    9.57        808.3 
17978    17981    2771     26       -1.1008832440e-01    -1.2061940894e-01    9.57        810.0 
18010    18013    2779     19       -1.1008832440e-01    -1.2061216162e-01    9.56        811.7 
18043    18046    2784     24       -1.1008832440e-01    -1.2061203882e-01    9.56        813.3 
18076    18079    2787     19       -1.1008832440e-01    -1.2061138719e-01    9.56        814.9 
18108    18111    2793     20       -1.1008832440e-01    -1.2059918769e-01    9.55        816.6 
18141    18144    2798     18       -1.1008832440e-01    -1.2059563831e-01    9.54        818.1 
18173    18176    2806     31       -1.1008832440e-01    -1.2057866529e-01    9.53        819.8 
18205    18208    2810     15       -1.1008832440e-01    -1.2057750438e-01    9.53        821.3 
18237    18240    2818     15       -1.1008832440e-01    -1.2057750438e-01    9.53        823.0 
18270    18273    2825     32       -1.1008832440e-01    -1.2057605360e-01    9.53        824.8 
18303    18306    2834     19       -1.1008832440e-01    -1.2057583537e-01    9.53        826.5 
18335    18338    2838     16       -1.1008832440e-01    -1.2057207053e-01    9.52        828.2 
18368    18371    2841     15       -1.1008832440e-01    -1.2057098021e-01    9.52        829.8 
18401    18404    2848     14       -1.1008832440e-01    -1.2056727454e-01    9.52        831.5 
18433    18436    2856     17       -1.1008832440e-01    -1.2056675428e-01    9.52        833.2 
18466    18469    2861     19       -1.1008832440e-01    -1.2056630877e-01    9.52        834.9 
18498    18501    2867     26       -1.1008832440e-01    -1.2056302609e-01    9.51        836.6 
18531    18534    2866     40       -1.1008832440e-01    -1.2056302609e-01    9.51        837.9 
18563    18566    2874     15       -1.1008832440e-01    -1.2056116037e-01    9.51        839.7 
18596    18599    2881     13       -1.1008832440e-01    -1.2055923349e-01    9.51        841.4 
18628    18631    2889     27       -1.1008832440e-01    -1.2055070358e-01    9.50        843.1 
18660    18663    2897     14       -1.1008832440e-01    -1.2055049077e-01    9.50        844.9 
18692    18695    2897     30       -1.1008832440e-01    -1.2054918288e-01    9.50        846.3 
18724    18727    2901     30       -1.1008832440e-01    -1.2054906984e-01    9.50        847.8 
18756    18759    2909     19       -1.1008832440e-01    -1.2054470685e-01    9.50        849.6 
18788    18791    2917     17       -1.1008832440e-01    -1.2054328508e-01    9.50        851.4 
18821    18824    2924     17       -1.1008832440e-01    -1.2054235334e-01    9.50        853.1 
18854    18857    2929     21       -1.1008832440e-01    -1.2054231612e-01    9.50        854.7 
18886    18889    2935     28       -1.1008832440e-01    -1.2054054293e-01    9.49        856.4 
18918    18921    2943     19       -1.1008832440e-01    -1.2053512130e-01    9.49        858.1 
18951    18954    2950     21       -1.1008832440e-01    -1.2053372029e-01    9.49        859.8 
18983    18986    2952     37       -1.1008832440e-01    -1.2053372029e-01    9.49        861.2 
19015    19018    2956     14       -1.1008832440e-01    -1.2052908594e-01    9.48        862.9 
19047    19050    2962     16       -1.1008832440e-01    -1.2052459855e-01    9.48        864.6 
19079    19082    2968     22       -1.1008832440e-01    -1.2052102043e-01    9.48        866.3 
19112    19115    2975     29       -1.1008832440e-01    -1.2051927762e-01    9.48        868.1 
19145    19148    2972     29       -1.1008832440e-01    -1.2051927762e-01    9.48        869.3 
19178    19181    2981     21       -1.1008832440e-01    -1.2051273029e-01    9.47        871.1 
19210    19213    2989     20       -1.1008832440e-01    -1.2051162294e-01    9.47        872.8 
19242    19245    2995     19       -1.1008832440e-01    -1.2050901692e-01    9.47        874.5 
19274    19277    3001     33       -1.1008832440e-01    -1.2050799233e-01    9.46        876.1 
19306    19309    3001     23       -1.1008832440e-01    -1.2050799233e-01    9.46        877.4 
19338    19341    3011     14       -1.1008832440e-01    -1.2050795414e-01    9.46        879.2 
19371    19374    3014     19       -1.1008832440e-01    -1.2050626299e-01    9.46        880.9 
19403    19406    3022     29       -1.1008832440e-01    -1.2050559640e-01    9.46        882.6 
19436    19439    3029     19       -1.1008832440e-01    -1.2050546418e-01    9.46        884.3 
19469    19472    3030     19       -1.1008832440e-01    -1.2050057232e-01    9.46        885.8 
19501    19504    3036     26       -1.1008832440e-01    -1.2049937695e-01    9.46        887.4 
19534    19537    3045     13       -1.1008832440e-01    -1.2049864326e-01    9.46        889.1 
19566    19569    3055     28       -1.1008832440e-01    -1.2049864326e-01    9.46        890.9 
19598    19601    3059     17       -1.1008832440e-01    -1.2049832937e-01    9.46        892.4 
19630    19633    3069     17       -1.1008832440e-01    -1.2049459913e-01    9.45        894.2 
19663    19666    3072     30       -1.1008832440e-01    -1.2049340668e-01    9.45        895.7 
19696    19699    3077     25       -1.1008832440e-01    -1.2048816038e-01    9.45        897.4 
19728    19731    3077     31       -1.1008832440e-01    -1.2048138039e-01    9.44        898.7 
19761    19764    3080     26       -1.1008832440e-01    -1.2047772752e-01    9.44        900.2 
19794    19797    3089     27       -1.1008832440e-01    -1.2047747415e-01    9.44        902.0 
19826    19829    3097     20       -1.1008832440e-01    -1.2047334009e-01    9.43        903.7 
19858    19861    3105     25       -1.1008832440e-01    -1.2047330426e-01    9.43        905.4 
19891    19894    3106     14       -1.1008832440e-01    -1.2047330426e-01    9.43        906.8 
19924    19927    3113     22       -1.1008832440e-01    -1.2046675299e-01    9.43        908.6 
19957    19960    3122     15       -1.1008832440e-01    -1.2046674309e-01    9.43        910.3 
19989    19992    3128     22       -1.1008832440e-01    -1.2046306572e-01    9.42        911.9 
20022    20025    3135     29       -1.1008832440e-01    -1.2046112761e-01    9.42        913.6 
20055    20058    3134     17       -1.1008832440e-01    -1.2046112761e-01    9.42        915.0 
20088    20091    3139     17       -1.1008832440e-01    -1.2046044722e-01    9.42        916.6 
20120    20123    3151     21       -1.1008832440e-01    -1.2045947196e-01    9.42        918.5 
20153    20156    3156     31       -1.1008832440e-01    -1.2045735185e-01    9.42        920.1 
20186    20189    3165     19       -1.1008832440e-01    -1.2045210012e-01    9.41        921.9 
20218    20221    3171     30       -1.1008832440e-01    -1.2044939801e-01    9.41        923.6 
20250    20253    3177     17       -1.1008832440e-01    -1.2044796755e-01    9.41        925.2 
20283    20286    3184     27       -1.1008832440e-01    -1.2044632318e-01    9.41        926.8 
20315    20318    3184     19       -1.1008832440e-01    -1.2044587790e-01    9.41        928.4 
20348    20351    3191     34       -1.1008832440e-01    -1.2044533654e-01    9.41        930.1 
20381    20384    3198     26       -1.1008832440e-01    -1.2043976855e-01    9.40        931.8 
20413    20416    3204     30       -1.1008832440e-01    -1.2043824315e-01    9.40        933.5 
20445    20448    3210     26       -1.1008832440e-01    -1.2043820755e-01    9.40        935.1 
20478    20481    3209     43       -1.1008832440e-01    -1.2043820755e-01    9.40        936.3 
20511    20514    3210     59       -1.1008832440e-01    -1.2043820755e-01    9.40        937.4 
20543    20546    3216     25       -1.1008832440e-01    -1.2043639975e-01    9.40        939.1 
20576    20579    3221     36       -1.1008832440e-01    -1.2043596170e-01    9.40        940.6 
20609    20612    3228     25       -1.1008832440e-01    -1.2043590158e-01    9.40        942.4 
20641    20644    3234     20       -1.1008832440e-01    -1.2042723497e-01    9.39        944.0 
20674    20677    3243     18       -1.1008832440e-01    -1.2042629172e-01    9.39        945.9 
20707    20710    3250     15       -1.1008832440e-01    -1.2042235931e-01    9.39        947.6 
20740    20743    3255     31       -1.1008832440e-01    -1.2042087835e-01    9.39        949.2 
20772    20775    3257     26       -1.1008832440e-01    -1.2042021665e-01    9.39        950.7 
20805    20808    3256     24       -1.1008832440e-01    -1.2041443229e-01    9.38        952.2 
20838    20841    3265     28       -1.1008832440e-01    -1.2041337681e-01    9.38        954.0 
20870    20873    3273     20       -1.1008832440e-01    -1.2041335381e-01    9.38        955.8 
20903    20906    3278     29       -1.1008832440e-01    -1.2041118294e-01    9.38        957.5 
20936    20939    3277     45       -1.1008832440e-01    -1.2041118294e-01    9.38        958.7 
20968    20971    3281     21       -1.1008832440e-01    -1.2041045495e-01    9.38        960.3 
21000    21003    3287     19       -1.1008832440e-01    -1.2040989813e-01    9.38        962.0 
21032    21035    3295     29       -1.1008832440e-01    -1.2040960045e-01    9.38        963.8 
21064    21067    3301     21       -1.1008832440e-01    -1.2040897951e-01    9.37        965.5 
21096    21099    3303     17       -1.1008832440e-01    -1.2040851237e-01    9.37        967.1 
21129    21132    3312     19       -1.1008832440e-01    -1.2040515262e-01    9.37        968.9 
21162    21165    3319     16       -1.1008832440e-01    -1.2040168811e-01    9.37        970.7 
21194    21197    3323     30       -1.1008832440e-01    -1.2040168811e-01    9.37        972.2 
21226    21229    3327     16       -1.1008832440e-01    -1.2039354296e-01    9.36        973.9 
21258    21261    3333     20       -1.1008832440e-01    -1.2039281335e-01    9.36        975.6 
21290    21293    3339     25       -1.1008832440e-01    -1.2039190043e-01    9.36        977.2 
21322    21325    3345     18       -1.1008832440e-01    -1.2039036059e-01    9.36        978.9 
21355    21358    3344     19       -1.1008832440e-01    -1.2039036059e-01    9.36        980.4 
21388    21391    3353     14       -1.1008832440e-01    -1.2038835187e-01    9.36        982.2 
21421    21424    3360     29       -1.1008832440e-01    -1.2038835187e-01    9.36        983.9 
21453    21456    3368     26       -1.1008832440e-01    -1.2038713629e-01    9.36        985.6 
21484    21488    3369     44       -1.1008832440e-01    -1.2038713629e-01    9.36        987.0 
21517    21521    3374     16       -1.1008832440e-01    -1.2038713629e-01    9.36        988.7 
21549    21553    3384     26       -1.1008832440e-01    -1.2038687986e-01    9.35        990.6 
21582    21586    3389     20       -1.1008832440e-01    -1.2038687986e-01    9.35        992.3 
21615    21619    3392     36       -1.1008832440e-01    -1.2038221924e-01    9.35        993.7 
21647    21651    3396     18       -1.1008832440e-01    -1.2038189390e-01    9.35        995.3 
21680    21684    3403     20       -1.1008832440e-01    -1.2038159182e-01    9.35        997.1 
21712    21716    3411     32       -1.1008832440e-01    -1.2038075095e-01    9.35        998.8 
21745    21749    3418     15       -1.1008832440e-01    -1.2038043440e-01    9.35        1000.5
21777    21781    3426     17       -1.1008832440e-01    -1.2037981679e-01    9.35        1002.3
21810    21814    3433     23       -1.1008832440e-01    -1.2037821087e-01    9.35        1004.1
21843    21847    3438     23       -1.1008832440e-01    -1.2037821087e-01    9.35        1005.8
21876    21880    3435     16       -1.1008832440e-01    -1.2037821087e-01    9.35        1007.1
21909    21913    3444     19       -1.1008832440e-01    -1.2037768455e-01    9.35        1008.9
21942    21946    3449     22       -1.1008832440e-01    -1.2037650559e-01    9.35        1010.7
21975    21979    3456     18       -1.1008832440e-01    -1.2037622387e-01    9.35        1012.4
22007    22011    3466     26       -1.1008832440e-01    -1.2037548885e-01    9.34        1014.3
22039    22043    3478     14       -1.1008832440e-01    -1.2037548885e-01    9.34        1016.1
22071    22075    3486     13       -1.1008832440e-01    -1.2037523384e-01    9.34        1017.9
22104    22108    3487     29       -1.1008832440e-01    -1.2037031503e-01    9.34        1019.4
22137    22141    3486     19       -1.1008832440e-01    -1.2036797380e-01    9.34        1020.7
22170    22174    3493     21       -1.1008832440e-01    -1.2036738016e-01    9.34        1022.4
22203    22207    3502     22       -1.1008832440e-01    -1.2036738016e-01    9.34        1024.2
22236    22240    3507     18       -1.1008832440e-01    -1.2036526645e-01    9.34        1025.8
22269    22273    3506     35       -1.1008832440e-01    -1.2036526645e-01    9.34        1027.1
22301    22305    3508     24       -1.1008832440e-01    -1.2036394458e-01    9.33        1028.6
22333    22337    3516     34       -1.1008832440e-01    -1.2036044263e-01    9.33        1030.3
22365    22369    3522     18       -1.1008832440e-01    -1.2036028075e-01    9.33        1032.0
22398    22402    3525     30       -1.1008832440e-01    -1.2036028075e-01    9.33        1033.5
22431    22435    3528     18       -1.1008832440e-01    -1.2035688020e-01    9.33        1035.2
22464    22468    3535     16       -1.1008832440e-01    -1.2035439332e-01    9.33        1036.8
22497    22501    3540     17       -1.1008832440e-01    -1.2035390642e-01    9.32        1038.4
22530    22534    3547     24       -1.1008832440e-01    -1.2035287856e-01    9.32        1040.1
22563    22567    3554     25       -1.1008832440e-01    -1.2035140474e-01    9.32        1041.8
22596    22600    3563     19       -1.1008832440e-01    -1.2034891900e-01    9.32        1043.7
22628    22632    3569     24       -1.1008832440e-01    -1.2034829075e-01    9.32        1045.3
22660    22664    3579     16       -1.1008832440e-01    -1.2034540993e-01    9.32        1047.1
22693    22697    3584     17       -1.1008832440e-01    -1.2034155706e-01    9.31        1048.8
22725    22729    3584     22       -1.1008832440e-01    -1.2034155706e-01    9.31        1050.4
22758    22762    3593     28       -1.1008832440e-01    -1.2034005131e-01    9.31        1052.1
22790    22794    3603     18       -1.1008832440e-01    -1.2033973036e-01    9.31        1053.9
22823    22827    3610     18       -1.1008832440e-01    -1.2033773145e-01    9.31        1055.6
22855    22859    3618     23       -1.1008832440e-01    -1.2033304701e-01    9.31        1057.3
22887    22891    3624     15       -1.1008832440e-01    -1.2033304701e-01    9.31        1058.9
22919    22923    3630     17       -1.1008832440e-01    -1.2033242140e-01    9.31        1060.6
22951    22955    3638     17       -1.1008832440e-01    -1.2032740527e-01    9.30        1062.4
22984    22988    3645     34       -1.1008832440e-01    -1.2032693120e-01    9.30        1064.1
23017    23021    3650     17       -1.1008832440e-01    -1.2030910673e-01    9.28        1065.8
23049    23053    3658     16       -1.1008832440e-01    -1.2030820036e-01    9.28        1067.5
23081    23085    3664     19       -1.1008832440e-01    -1.2030775469e-01    9.28        1069.2
23113    23117    3674     32       -1.1008832440e-01    -1.2030745732e-01    9.28        1070.9
23146    23150    3673     47       -1.1008832440e-01    -1.2030745732e-01    9.28        1072.1
23179    23183    3676     16       -1.1008832440e-01    -1.2030661669e-01    9.28        1073.7
23211    23215    3682     17       -1.1008832440e-01    -1.2030363971e-01    9.28        1075.4
23243    23247    3688     17       -1.1008832440e-01    -1.2029985943e-01    9.28        1077.2
23275    23279    3696     39       -1.1008832440e-01    -1.2029970631e-01    9.28        1078.9
23307    23311    3702     21       -1.1008832440e-01    -1.2029595553e-01    9.27        1080.6
23339    23343    3710     15       -1.1008832440e-01    -1.2029584265e-01    9.27        1082.4
23371    23375    3720     37       -1.1008832440e-01    -1.2029440669e-01    9.27        1084.2
23404    23408    3725     24       -1.1008832440e-01    -1.2029206336e-01    9.27        1085.9
23436    23440    3733     22       -1.1008832440e-01    -1.2029163326e-01    9.27        1087.7
23468    23472    3735     31       -1.1008832440e-01    -1.2028948445e-01    9.27        1089.1
23500    23504    3739     22       -1.1008832440e-01    -1.2028247641e-01    9.26        1090.7
23533    23537    3746     25       -1.1008832440e-01    -1.2027876514e-01    9.26        1092.5
23565    23569    3752     16       -1.1008832440e-01    -1.2027876514e-01    9.26        1094.2
23598    23602    3759     22       -1.1008832440e-01    -1.2027635605e-01    9.25        1095.9
23630    23634    3767     19       -1.1008832440e-01    -1.2027447296e-01    9.25        1097.6
23663    23667    3770     22       -1.1008832440e-01    -1.2027162976e-01    9.25        1099.1
23695    23699    3778     21       -1.1008832440e-01    -1.2027041017e-01    9.25        1100.8
23728    23732    3783     27       -1.1008832440e-01    -1.2026858105e-01    9.25        1102.4
23760    23764    3791     24       -1.1008832440e-01    -1.2026858105e-01    9.25        1104.1
23792    23796    3797     23       -1.1008832440e-01    -1.2026398677e-01    9.24        1105.7
23824    23828    3799     16       -1.1008832440e-01    -1.2026265544e-01    9.24        1107.1
23857    23861    3806     24       -1.1008832440e-01    -1.2026151127e-01    9.24        1108.8
23890    23894    3813     20       -1.1008832440e-01    -1.2025922880e-01    9.24        1110.5
23922    23926    3821     18       -1.1008832440e-01    -1.2025716250e-01    9.24        1112.1
23954    23958    3827     17       -1.1008832440e-01    -1.2025469064e-01    9.23        1113.8
23986    23990    3833     15       -1.1008832440e-01    -1.2025423561e-01    9.23        1115.4
24018    24022    3839     26       -1.1008832440e-01    -1.2025340179e-01    9.23        1117.0
24051    24055    3846     17       -1.1008832440e-01    -1.2025324211e-01    9.23        1118.5
24084    24088    3853     26       -1.1008832440e-01    -1.2025292719e-01    9.23        1120.2
24117    24121    3862     13       -1.1008832440e-01    -1.2025292719e-01    9.23        1121.9
24149    24153    3872     21       -1.1008832440e-01    -1.2025271865e-01    9.23        1123.8
24181    24185    3876     19       -1.1008832440e-01    -1.2025246431e-01    9.23        1125.3
24213    24217    3884     25       -1.1008832440e-01    -1.2025029877e-01    9.23        1126.9
24246    24250    3889     23       -1.1008832440e-01    -1.2024650176e-01    9.23        1128.6
24278    24282    3899     17       -1.1008832440e-01    -1.2024634718e-01    9.23        1130.3
24310    24314    3907     17       -1.1008832440e-01    -1.2024584247e-01    9.23        1132.0
24343    24347    3910     16       -1.1008832440e-01    -1.2024282244e-01    9.22        1133.6
24376    24380    3917     16       -1.1008832440e-01    -1.2023877025e-01    9.22        1135.3
24408    24412    3927     24       -1.1008832440e-01    -1.2023823205e-01    9.22        1137.0
24440    24444    3931     24       -1.1008832440e-01    -1.2023763028e-01    9.22        1138.6
24472    24476    3939     18       -1.1008832440e-01    -1.2023427476e-01    9.22        1140.2
24504    24508    3941     28       -1.1008832440e-01    -1.2023311914e-01    9.22        1141.7
24537    24541    3944     17       -1.1008832440e-01    -1.2023266179e-01    9.21        1143.2
24570    24574    3949     21       -1.1008832440e-01    -1.2023266179e-01    9.21        1144.9
24603    24607    3956     22       -1.1008832440e-01    -1.2023056837e-01    9.21        1146.5
24636    24640    3957     15       -1.1008832440e-01    -1.2022528273e-01    9.21        1147.9
24668    24672    3967     21       -1.1008832440e-01    -1.2022458511e-01    9.21        1149.7
24701    24705    3974     17       -1.1008832440e-01    -1.2022372045e-01    9.21        1151.3
24734    24738    3979     21       -1.1008832440e-01    -1.2021933145e-01    9.20        1152.9
24766    24770    3987     15       -1.1008832440e-01    -1.2021700929e-01    9.20        1154.6
24799    24803    3994     23       -1.1008832440e-01    -1.2021609500e-01    9.20        1156.3
24831    24835    4000     20       -1.1008832440e-01    -1.2021601450e-01    9.20        1158.0
24863    24867    4000     21       -1.1008832440e-01    -1.2021569329e-01    9.20        1159.4
24895    24899    4008     38       -1.1008832440e-01    -1.2021479387e-01    9.20        1161.1
24927    24931    4016     17       -1.1008832440e-01    -1.2021465669e-01    9.20        1162.8
24960    24964    4023     27       -1.1008832440e-01    -1.2021422368e-01    9.20        1164.5
24992    24996    4031     25       -1.1008832440e-01    -1.2021313032e-01    9.20        1166.1
25025    25029    4036     23       -1.1008832440e-01    -1.2021302151e-01    9.20        1167.7
25058    25062    4037     32       -1.1008832440e-01    -1.2021111294e-01    9.20        1169.1
25091    25095    4040     17       -1.1008832440e-01    -1.2020913777e-01    9.19        1170.7
25124    25128    4045     27       -1.1008832440e-01    -1.2020715380e-01    9.19        1172.3
25157    25161    4054     19       -1.1008832440e-01    -1.2020239599e-01    9.19        1174.0
25190    25194    4055     30       -1.1008832440e-01    -1.2020071128e-01    9.19        1175.5
25223    25227    4060     27       -1.1008832440e-01    -1.2020028883e-01    9.19        1177.1
25256    25260    4067     18       -1.1008832440e-01    -1.2019931227e-01    9.18        1178.7
25288    25292    4073     23       -1.1008832440e-01    -1.2019649264e-01    9.18        1180.4
25320    25324    4079     23       -1.1008832440e-01    -1.2019442759e-01    9.18        1182.0
25352    25356    4085     32       -1.1008832440e-01    -1.2019409049e-01    9.18        1183.5
25385    25389    4092     14       -1.1008832440e-01    -1.2019216735e-01    9.18        1185.2
25418    25422    4099     16       -1.1008832440e-01    -1.2018624890e-01    9.17        1186.9
25451    25455    4104     27       -1.1008832440e-01    -1.2018586248e-01    9.17        1188.5
25483    25487    4112     16       -1.1008832440e-01    -1.2018171764e-01    9.17        1190.2
25516    25520    4117     17       -1.1008832440e-01    -1.2017931518e-01    9.17        1191.8
25548    25552    4121     30       -1.1008832440e-01    -1.2017786749e-01    9.16        1193.3
25580    25584    4125     27       -1.1008832440e-01    -1.2017462965e-01    9.16        1194.8
25612    25616    4129     18       -1.1008832440e-01    -1.2017462965e-01    9.16        1196.4
25645    25649    4136     16       -1.1008832440e-01    -1.2017423567e-01    9.16        1198.1
25678    25682    4141     27       -1.1008832440e-01    -1.2016190705e-01    9.15        1199.7
25710    25714    4145     18       -1.1008832440e-01    -1.2016091612e-01    9.15        1201.2
25742    25746    4151     15       -1.1008832440e-01    -1.2016006903e-01    9.15        1202.8
25774    25778    4161     18       -1.1008832440e-01    -1.2015956341e-01    9.15        1204.6
25807    25811    4170     21       -1.1008832440e-01    -1.2015923364e-01    9.15        1206.4
25839    25843    4176     25       -1.1008832440e-01    -1.2015737183e-01    9.15        1208.1
25872    25876    4183     16       -1.1008832440e-01    -1.2015608651e-01    9.15        1209.8
25905    25909    4190     22       -1.1008832440e-01    -1.2015480730e-01    9.14        1211.4
25937    25941    4200     23       -1.1008832440e-01    -1.2015399680e-01    9.14        1213.2
25969    25973    4206     28       -1.1008832440e-01    -1.2014852384e-01    9.14        1214.8
26002    26006    4211     22       -1.1008832440e-01    -1.2014802421e-01    9.14        1216.4
26035    26039    4218     18       -1.1008832440e-01    -1.2014711486e-01    9.14        1218.1
26068    26072    4227     19       -1.1008832440e-01    -1.2014640818e-01    9.14        1219.9
26101    26105    4228     24       -1.1008832440e-01    -1.2014640818e-01    9.14        1221.3
26134    26138    4235     29       -1.1008832440e-01    -1.2014617837e-01    9.14        1222.9
26166    26170    4245     15       -1.1008832440e-01    -1.2014585186e-01    9.14        1224.7
26199    26203    4248     22       -1.1008832440e-01    -1.2014470980e-01    9.13        1226.2
26231    26235    4252     23       -1.1008832440e-01    -1.2014113732e-01    9.13        1227.9
26263    26267    4260     17       -1.1008832440e-01    -1.2013930620e-01    9.13        1229.6
26296    26300    4265     14       -1.1008832440e-01    -1.2013714853e-01    9.13        1231.2
26329    26333    4270     18       -1.1008832440e-01    -1.2013630400e-01    9.13        1232.9
26362    26366    4275     20       -1.1008832440e-01    -1.2013461227e-01    9.13        1234.5
26395    26399    4282     17       -1.1008832440e-01    -1.2013021782e-01    9.12        1236.1
26428    26432    4281     21       -1.1008832440e-01    -1.2013021782e-01    9.12        1237.6
26460    26464    4291     17       -1.1008832440e-01    -1.2012779013e-01    9.12        1239.4
26492    26496    4297     23       -1.1008832440e-01    -1.2012614808e-01    9.12        1241.0
26524    26528    4301     34       -1.1008832440e-01    -1.2012585632e-01    9.12        1242.5
